source_id,target_id,relationship_type,evidence_source
C001247,A0001048,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001585,A0001049,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001088,A0001050,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000615,A0001051,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001207,A0001052,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000156,A0001053,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001719,A0001054,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001161,A0001055,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000657,A0001056,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001197,A0001057,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000739,A0001058,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000510,A0001059,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000009,A0001060,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001535,A0001061,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001688,A0001062,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001753,A0001063,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000938,A0001064,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000341,A0001065,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001199,A0001066,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000324,A0001067,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000220,A0001068,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000959,A0001069,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001621,A0001070,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000584,A0001071,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001143,A0001072,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001086,A0001073,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000466,A0001074,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000283,A0001075,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000186,A0001076,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001053,A0001077,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000210,A0001078,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001322,A0001079,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001277,A0001080,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001482,A0001081,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000889,A0001082,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001686,A0001083,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000385,A0001084,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000998,A0001085,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001186,A0001086,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000475,A0001087,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000780,A0001088,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000901,A0001089,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001492,A0001090,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000019,A0001091,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001575,A0001092,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000163,A0001093,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001211,A0001094,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001321,A0001095,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001259,A0001096,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000341,A0001097,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000613,A0001098,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001377,A0001099,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001260,A0001100,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001705,A0001101,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000649,A0001102,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001378,A0001103,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001104,A0001104,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000550,A0001105,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001490,A0001106,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001477,A0001107,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001615,A0001108,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000321,A0001109,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000454,A0001110,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000424,A0001111,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000018,A0001112,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001067,A0001113,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000798,A0001114,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001728,A0001115,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000115,A0001116,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000785,A0001117,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000276,A0001118,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001680,A0001119,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001715,A0001120,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000832,A0001121,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000081,A0001122,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000359,A0001123,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000795,A0001124,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000877,A0001125,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001131,A0001126,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001758,A0001127,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001360,A0001128,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001038,A0001129,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000527,A0001130,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000881,A0001131,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001083,A0001132,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001330,A0001133,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001676,A0001134,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000900,A0001135,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001200,A0001136,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001424,A0001137,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001448,A0001138,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001313,A0001139,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000594,A0001140,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001744,A0001141,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000693,A0001142,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001192,A0001143,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000489,A0001144,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001190,A0001145,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001497,A0001146,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001638,A0001147,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000002,A0001148,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001043,A0001149,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001280,A0001150,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001617,A0001151,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001381,A0001152,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000075,A0001153,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000293,A0001154,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001604,A0001155,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001272,A0001156,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000237,A0001157,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000762,A0001158,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001265,A0001159,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001358,A0001160,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001160,A0001161,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000503,A0001162,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000105,A0001163,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001612,A0001164,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000906,A0001165,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000662,A0001166,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001712,A0001167,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001137,A0001168,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000163,A0001169,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000768,A0001170,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000564,A0001171,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001794,A0001172,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000717,A0001173,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000597,A0001174,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000476,A0001175,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000778,A0001176,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001153,A0001177,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000229,A0001178,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001764,A0001179,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000373,A0001180,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001636,A0001181,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001150,A0001182,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001690,A0001183,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000713,A0001184,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001076,A0001185,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000162,A0001186,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001795,A0001187,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000123,A0001188,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001488,A0001189,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001759,A0001190,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000247,A0001191,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000387,A0001192,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000145,A0001193,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001622,A0001194,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000461,A0001195,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000305,A0001196,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000974,A0001197,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001760,A0001198,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001541,A0001199,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001025,A0001200,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000660,A0001201,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001269,A0001202,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001753,A0001203,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000803,A0001204,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000942,A0001205,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001756,A0001206,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001159,A0001207,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001248,A0001208,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000335,A0001209,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000076,A0001210,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000528,A0001211,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000110,A0001212,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000999,A0001213,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001136,A0001214,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000566,A0001215,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000654,A0001216,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001198,A0001217,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000065,A0001218,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001063,A0001219,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000214,A0001220,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001243,A0001221,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000701,A0001222,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001776,A0001223,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001543,A0001224,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000350,A0001225,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000557,A0001226,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000014,A0001227,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001095,A0001228,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001250,A0001229,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001003,A0001230,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000481,A0001231,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001235,A0001232,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000850,A0001233,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001481,A0001234,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000020,A0001235,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000016,A0001236,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000973,A0001237,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000458,A0001238,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001044,A0001239,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000853,A0001240,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000696,A0001241,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000847,A0001242,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000749,A0001243,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000665,A0001244,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001643,A0001245,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000003,A0001246,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000246,A0001247,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000958,A0001248,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000826,A0001249,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000460,A0001250,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000488,A0001251,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000271,A0001252,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001300,A0001253,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001299,A0001254,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000618,A0001255,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001079,A0001256,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000521,A0001257,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000227,A0001258,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001556,A0001259,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000365,A0001260,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001439,A0001261,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001172,A0001262,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000931,A0001263,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001210,A0001264,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000360,A0001265,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000416,A0001266,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000384,A0001267,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000744,A0001268,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001491,A0001269,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001596,A0001270,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001509,A0001271,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001122,A0001272,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001468,A0001273,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000563,A0001274,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000784,A0001275,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001374,A0001276,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000934,A0001277,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000844,A0001278,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000950,A0001279,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001015,A0001280,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000957,A0001281,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000732,A0001282,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000289,A0001283,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000191,A0001284,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001704,A0001285,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000805,A0001286,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001498,A0001287,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000306,A0001288,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001034,A0001289,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000815,A0001290,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000299,A0001291,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000052,A0001292,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000287,A0001293,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001222,A0001294,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000450,A0001295,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001238,A0001296,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000089,A0001297,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001531,A0001298,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000190,A0001299,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001722,A0001300,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000587,A0001301,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000388,A0001302,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001119,A0001303,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000465,A0001304,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000711,A0001305,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000015,A0001306,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000067,A0001307,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000677,A0001308,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000442,A0001309,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001139,A0001310,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001368,A0001311,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000291,A0001312,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000410,A0001313,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000628,A0001314,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000082,A0001315,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000531,A0001316,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000685,A0001317,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000745,A0001318,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001423,A0001319,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001100,A0001320,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000401,A0001321,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000066,A0001322,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001312,A0001323,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001283,A0001324,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000402,A0001325,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001226,A0001326,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000629,A0001327,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001158,A0001328,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001661,A0001329,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001030,A0001330,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000633,A0001331,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001400,A0001332,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000963,A0001333,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000378,A0001334,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000432,A0001335,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001227,A0001336,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000022,A0001337,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001662,A0001338,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000857,A0001339,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001145,A0001340,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001309,A0001341,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001506,A0001342,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001707,A0001343,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001416,A0001344,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000883,A0001345,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001547,A0001346,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001095,A0001347,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000924,A0001348,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000046,A0001349,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001039,A0001350,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000675,A0001351,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001013,A0001352,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001718,A0001353,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000184,A0001354,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000242,A0001355,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001547,A0001356,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001421,A0001357,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001029,A0001358,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001653,A0001359,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000814,A0001360,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001333,A0001361,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001363,A0001362,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001800,A0001363,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001797,A0001364,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001644,A0001365,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000113,A0001366,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000970,A0001367,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000753,A0001368,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000986,A0001369,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000192,A0001370,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001424,A0001371,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001503,A0001372,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001170,A0001373,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000187,A0001374,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000708,A0001375,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001046,A0001376,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000104,A0001377,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000419,A0001378,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000710,A0001379,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000232,A0001380,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001602,A0001381,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001362,A0001382,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000072,A0001383,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001208,A0001384,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000954,A0001385,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000078,A0001386,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001023,A0001387,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000453,A0001388,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000181,A0001389,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001496,A0001390,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000205,A0001391,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000848,A0001392,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001601,A0001393,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000825,A0001394,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001619,A0001395,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001708,A0001396,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
