customer_id,customer_label,customer_type,segment,residence_country,onboarding_channel,onboarding_date,pep_flag,synthetic_watchlist_match,occupation_risk,expected_monthly_turnover_try,expected_tx_count_30d,kyc_review_due_date,beneficial_owner_complete,source_of_funds_verified,data_class
C001305,Synthetic Customer 001305,INDIVIDUAL,MASS,TR,BRANCH,2017-01-08,False,False,LOW,82904.680000,20,2027-02-26,True,True,CONTROLLED_SYNTHETIC
C001306,Synthetic Customer 001306,INDIVIDUAL,AFFLUENT,TR,BRANCH,2020-11-16,False,False,HIGH,36592.190000,35,2026-07-28,True,True,CONTROLLED_SYNTHETIC
C001307,Synthetic Customer 001307,INDIVIDUAL,MASS,TR,BRANCH,2018-02-20,False,False,LOW,27082.090000,21,2027-04-24,True,True,CONTROLLED_SYNTHETIC
C001308,Synthetic Customer 001308,INDIVIDUAL,MASS,TR,DIGITAL,2022-05-27,False,False,MEDIUM,576151.580000,26,2026-10-30,True,True,CONTROLLED_SYNTHETIC
C001309,Synthetic Customer 001309,CORPORATE,SME,TR,BRANCH,2024-08-29,False,False,LOW,59418.070000,25,2025-08-14,True,True,CONTROLLED_SYNTHETIC
C001310,Synthetic Customer 001310,INDIVIDUAL,MASS,TR,BRANCH,2019-08-14,True,False,LOW,68493.800000,37,2026-01-05,True,False,CONTROLLED_SYNTHETIC
C001311,Synthetic Customer 001311,INDIVIDUAL,MASS,TR,BRANCH,2021-09-29,False,False,LOW,661724.990000,29,2025-11-25,True,True,CONTROLLED_SYNTHETIC
C001312,Synthetic Customer 001312,CORPORATE,COMMERCIAL,TR,RELATIONSHIP_MANAGER,2023-05-11,False,False,LOW,484248.200000,32,2026-07-10,True,True,CONTROLLED_SYNTHETIC
C001313,Synthetic Customer 001313,CORPORATE,SME,RS,DIGITAL,2025-05-13,False,False,HIGH,183928.430000,27,2026-08-04,True,True,CONTROLLED_SYNTHETIC
C001314,Synthetic Customer 001314,CORPORATE,SME,TR,DIGITAL,2022-04-17,False,False,LOW,1454901.560000,34,2025-08-09,True,True,CONTROLLED_SYNTHETIC
C001315,Synthetic Customer 001315,INDIVIDUAL,MASS,TR,BRANCH,2017-12-11,False,False,MEDIUM,172959.790000,30,2027-04-13,True,True,CONTROLLED_SYNTHETIC
C001316,Synthetic Customer 001316,CORPORATE,COMMERCIAL,TR,BRANCH,2022-11-24,False,False,LOW,4430772.870000,27,2027-08-02,True,True,CONTROLLED_SYNTHETIC
C001317,Synthetic Customer 001317,INDIVIDUAL,MASS,DE,DIGITAL,2017-07-08,False,False,MEDIUM,54817.790000,33,2026-03-31,True,True,CONTROLLED_SYNTHETIC
C001318,Synthetic Customer 001318,INDIVIDUAL,MASS,TR,BRANCH,2021-01-10,False,False,LOW,16372.160000,27,2027-05-31,True,True,CONTROLLED_SYNTHETIC
C001319,Synthetic Customer 001319,INDIVIDUAL,MASS,TR,BRANCH,2017-10-31,False,False,LOW,19286.540000,25,2027-05-16,True,True,CONTROLLED_SYNTHETIC
C001320,Synthetic Customer 001320,INDIVIDUAL,MASS,TR,DIGITAL,2019-05-19,True,False,LOW,26414.040000,29,2026-05-31,True,True,CONTROLLED_SYNTHETIC
C001321,Synthetic Customer 001321,CORPORATE,SME,TR,BRANCH,2025-12-12,False,False,LOW,71348.940000,27,2025-12-25,True,True,CONTROLLED_SYNTHETIC
C001322,Synthetic Customer 001322,INDIVIDUAL,MASS,TR,DIGITAL,2022-09-13,False,False,MEDIUM,281015.350000,31,2025-07-10,True,True,CONTROLLED_SYNTHETIC
C001323,Synthetic Customer 001323,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2017-10-03,False,False,MEDIUM,188346.140000,29,2027-04-07,True,True,CONTROLLED_SYNTHETIC
C001324,Synthetic Customer 001324,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2018-12-03,True,False,LOW,88772.970000,27,2027-09-16,True,True,CONTROLLED_SYNTHETIC
C001325,Synthetic Customer 001325,INDIVIDUAL,AFFLUENT,TR,BRANCH,2025-02-16,False,False,LOW,65021.130000,28,2025-07-20,True,True,CONTROLLED_SYNTHETIC
C001326,Synthetic Customer 001326,INDIVIDUAL,AFFLUENT,TR,BRANCH,2017-08-23,False,True,MEDIUM,69475.400000,23,2027-09-23,True,True,CONTROLLED_SYNTHETIC
C001327,Synthetic Customer 001327,INDIVIDUAL,AFFLUENT,TR,RELATIONSHIP_MANAGER,2016-09-30,False,False,LOW,56683.790000,19,2025-10-09,True,True,CONTROLLED_SYNTHETIC
C001328,Synthetic Customer 001328,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2016-10-30,False,False,MEDIUM,22675.220000,32,2026-03-09,True,True,CONTROLLED_SYNTHETIC
C001329,Synthetic Customer 001329,INDIVIDUAL,MASS,DE,BRANCH,2019-02-01,False,False,MEDIUM,19769.760000,29,2026-05-11,True,True,CONTROLLED_SYNTHETIC
C001330,Synthetic Customer 001330,INDIVIDUAL,MASS,TR,DIGITAL,2024-11-27,False,False,LOW,271197.150000,21,2025-08-27,True,True,CONTROLLED_SYNTHETIC
C001331,Synthetic Customer 001331,CORPORATE,COMMERCIAL,TR,DIGITAL,2023-01-08,False,False,LOW,21569.970000,22,2027-05-07,True,True,CONTROLLED_SYNTHETIC
C001332,Synthetic Customer 001332,INDIVIDUAL,MASS,TR,DIGITAL,2020-02-09,False,False,MEDIUM,165539.060000,25,2025-10-07,True,True,CONTROLLED_SYNTHETIC
C001333,Synthetic Customer 001333,CORPORATE,SME,TR,BRANCH,2022-05-04,True,False,MEDIUM,93703.110000,39,2025-11-19,False,True,CONTROLLED_SYNTHETIC
C001334,Synthetic Customer 001334,INDIVIDUAL,MASS,TR,DIGITAL,2021-03-14,False,False,HIGH,59319.090000,23,2026-12-11,True,True,CONTROLLED_SYNTHETIC
C001335,Synthetic Customer 001335,CORPORATE,COMMERCIAL,GE,DIGITAL,2017-06-15,False,False,LOW,10273.260000,31,2026-10-22,False,True,CONTROLLED_SYNTHETIC
C001336,Synthetic Customer 001336,INDIVIDUAL,MASS,TR,BRANCH,2024-02-21,False,False,LOW,124744.930000,28,2027-09-16,True,True,CONTROLLED_SYNTHETIC
C001337,Synthetic Customer 001337,INDIVIDUAL,MASS,TR,BRANCH,2024-11-26,False,False,LOW,158118.130000,28,2026-04-08,True,False,CONTROLLED_SYNTHETIC
C001338,Synthetic Customer 001338,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2019-01-16,False,False,MEDIUM,275009.140000,25,2027-04-30,True,True,CONTROLLED_SYNTHETIC
C001339,Synthetic Customer 001339,CORPORATE,COMMERCIAL,TR,DIGITAL,2023-09-19,False,False,LOW,8335.210000,31,2025-11-01,True,True,CONTROLLED_SYNTHETIC
C001340,Synthetic Customer 001340,CORPORATE,SME,TR,RELATIONSHIP_MANAGER,2023-02-15,True,False,LOW,28049.880000,28,2027-09-09,True,True,CONTROLLED_SYNTHETIC
C001341,Synthetic Customer 001341,INDIVIDUAL,MASS,TR,BRANCH,2017-02-16,False,False,LOW,144957.840000,22,2026-07-19,True,True,CONTROLLED_SYNTHETIC
C001342,Synthetic Customer 001342,INDIVIDUAL,MASS,TR,DIGITAL,2025-04-19,False,False,MEDIUM,12491.440000,32,2026-12-14,True,True,CONTROLLED_SYNTHETIC
C001343,Synthetic Customer 001343,INDIVIDUAL,MASS,AE,BRANCH,2024-08-04,False,False,LOW,115619.520000,41,2026-03-01,True,True,CONTROLLED_SYNTHETIC
C001344,Synthetic Customer 001344,INDIVIDUAL,MASS,TR,BRANCH,2019-06-22,False,False,LOW,100181.180000,27,2025-09-29,True,True,CONTROLLED_SYNTHETIC
C001345,Synthetic Customer 001345,CORPORATE,SME,TR,DIGITAL,2023-01-19,False,False,LOW,35258.870000,23,2027-05-13,True,True,CONTROLLED_SYNTHETIC
C001346,Synthetic Customer 001346,INDIVIDUAL,PRIVATE,TR,BRANCH,2021-10-16,False,False,LOW,18721.840000,36,2025-08-22,True,True,CONTROLLED_SYNTHETIC
C001347,Synthetic Customer 001347,INDIVIDUAL,AFFLUENT,AE,BRANCH,2025-03-19,False,False,MEDIUM,19207.130000,32,2026-07-27,True,True,CONTROLLED_SYNTHETIC
C001348,Synthetic Customer 001348,CORPORATE,COMMERCIAL,TR,BRANCH,2021-05-01,False,False,MEDIUM,242050.480000,42,2025-08-24,False,True,CONTROLLED_SYNTHETIC
C001349,Synthetic Customer 001349,INDIVIDUAL,MASS,TR,BRANCH,2021-05-21,False,False,MEDIUM,8000.000000,32,2026-11-06,True,True,CONTROLLED_SYNTHETIC
C001350,Synthetic Customer 001350,INDIVIDUAL,MASS,DE,BRANCH,2022-09-25,False,False,MEDIUM,76097.870000,33,2027-07-06,True,True,CONTROLLED_SYNTHETIC
C001351,Synthetic Customer 001351,INDIVIDUAL,MASS,TR,DIGITAL,2019-08-11,False,False,LOW,59599.950000,28,2026-03-10,True,True,CONTROLLED_SYNTHETIC
C001352,Synthetic Customer 001352,INDIVIDUAL,MASS,TR,BRANCH,2026-01-28,False,False,LOW,16873.340000,18,2027-01-10,True,True,CONTROLLED_SYNTHETIC
C001353,Synthetic Customer 001353,INDIVIDUAL,MASS,TR,DIGITAL,2020-05-28,False,False,LOW,39686.520000,32,2027-01-02,True,True,CONTROLLED_SYNTHETIC
C001354,Synthetic Customer 001354,INDIVIDUAL,PRIVATE,TR,DIGITAL,2018-06-20,False,False,LOW,8000.000000,30,2026-02-18,True,True,CONTROLLED_SYNTHETIC
C001355,Synthetic Customer 001355,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2024-06-16,True,False,LOW,77015.430000,27,2026-02-23,True,True,CONTROLLED_SYNTHETIC
C001356,Synthetic Customer 001356,INDIVIDUAL,MASS,TR,BRANCH,2019-10-04,False,False,LOW,102373.760000,24,2025-06-26,True,True,CONTROLLED_SYNTHETIC
C001357,Synthetic Customer 001357,INDIVIDUAL,MASS,TR,DIGITAL,2024-02-15,False,False,LOW,40670.120000,38,2025-09-14,True,True,CONTROLLED_SYNTHETIC
C001358,Synthetic Customer 001358,INDIVIDUAL,MASS,DE,BRANCH,2025-07-11,False,False,MEDIUM,510143.640000,24,2026-01-10,True,True,CONTROLLED_SYNTHETIC
C001359,Synthetic Customer 001359,INDIVIDUAL,MASS,TR,BRANCH,2020-01-03,False,False,LOW,62706.400000,17,2026-10-26,True,True,CONTROLLED_SYNTHETIC
C001360,Synthetic Customer 001360,CORPORATE,SME,RS,DIGITAL,2021-04-25,False,False,MEDIUM,46267.640000,30,2027-08-09,True,True,CONTROLLED_SYNTHETIC
C001361,Synthetic Customer 001361,INDIVIDUAL,AFFLUENT,TR,BRANCH,2021-12-26,False,False,LOW,630173.840000,25,2026-01-24,True,True,CONTROLLED_SYNTHETIC
C001362,Synthetic Customer 001362,INDIVIDUAL,PRIVATE,GE,DIGITAL,2021-10-20,False,False,LOW,9573.300000,23,2025-10-28,True,True,CONTROLLED_SYNTHETIC
C001363,Synthetic Customer 001363,INDIVIDUAL,MASS,TR,DIGITAL,2024-02-17,False,False,LOW,103842.340000,31,2026-09-17,True,True,CONTROLLED_SYNTHETIC
C001364,Synthetic Customer 001364,INDIVIDUAL,MASS,TR,BRANCH,2017-09-19,False,False,LOW,146673.360000,28,2026-04-23,True,True,CONTROLLED_SYNTHETIC
C001365,Synthetic Customer 001365,INDIVIDUAL,MASS,TR,BRANCH,2023-11-09,False,False,LOW,269785.720000,23,2026-04-03,True,True,CONTROLLED_SYNTHETIC
C001366,Synthetic Customer 001366,CORPORATE,COMMERCIAL,TR,DIGITAL,2018-02-08,False,False,LOW,188589.190000,28,2027-07-21,True,True,CONTROLLED_SYNTHETIC
C001367,Synthetic Customer 001367,INDIVIDUAL,MASS,AE,BRANCH,2016-10-30,False,False,MEDIUM,98720.780000,30,2026-04-03,True,False,CONTROLLED_SYNTHETIC
C001368,Synthetic Customer 001368,INDIVIDUAL,MASS,TR,BRANCH,2019-05-09,False,False,LOW,11290.730000,27,2025-07-22,True,True,CONTROLLED_SYNTHETIC
C001369,Synthetic Customer 001369,INDIVIDUAL,MASS,TR,BRANCH,2023-11-08,True,False,LOW,11531.640000,31,2025-08-24,True,True,CONTROLLED_SYNTHETIC
C001370,Synthetic Customer 001370,INDIVIDUAL,MASS,TR,BRANCH,2021-08-02,False,False,LOW,33882.950000,27,2026-03-08,True,True,CONTROLLED_SYNTHETIC
C001371,Synthetic Customer 001371,CORPORATE,SME,TR,DIGITAL,2025-01-13,True,False,MEDIUM,13024.910000,28,2025-11-18,True,True,CONTROLLED_SYNTHETIC
C001372,Synthetic Customer 001372,INDIVIDUAL,MASS,TR,DIGITAL,2025-04-09,False,False,MEDIUM,118898.520000,32,2026-01-24,True,True,CONTROLLED_SYNTHETIC
C001373,Synthetic Customer 001373,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2018-08-20,False,False,LOW,66535.920000,29,2026-04-25,True,True,CONTROLLED_SYNTHETIC
C001374,Synthetic Customer 001374,INDIVIDUAL,AFFLUENT,TR,BRANCH,2019-05-30,False,False,LOW,35104.500000,27,2027-05-11,True,True,CONTROLLED_SYNTHETIC
C001375,Synthetic Customer 001375,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2022-11-13,False,False,LOW,295048.860000,30,2026-07-05,True,True,CONTROLLED_SYNTHETIC
C001376,Synthetic Customer 001376,INDIVIDUAL,MASS,TR,DIGITAL,2020-11-23,False,False,LOW,45658.480000,27,2026-11-27,True,True,CONTROLLED_SYNTHETIC
C001377,Synthetic Customer 001377,CORPORATE,SME,GB,DIGITAL,2021-06-20,False,False,LOW,29438.900000,33,2026-11-20,True,True,CONTROLLED_SYNTHETIC
C001378,Synthetic Customer 001378,INDIVIDUAL,MASS,TR,DIGITAL,2021-01-25,False,False,HIGH,83097.990000,22,2026-07-23,True,True,CONTROLLED_SYNTHETIC
C001379,Synthetic Customer 001379,CORPORATE,SME,TR,DIGITAL,2016-09-14,False,False,HIGH,12862.590000,32,2025-08-28,True,True,CONTROLLED_SYNTHETIC
C001380,Synthetic Customer 001380,INDIVIDUAL,MASS,TR,BRANCH,2017-10-25,False,False,MEDIUM,31997.780000,31,2026-03-30,True,True,CONTROLLED_SYNTHETIC
C001381,Synthetic Customer 001381,INDIVIDUAL,AFFLUENT,TR,BRANCH,2025-03-09,False,False,MEDIUM,41243.220000,28,2026-08-08,True,True,CONTROLLED_SYNTHETIC
C001382,Synthetic Customer 001382,INDIVIDUAL,MASS,TR,DIGITAL,2019-07-22,False,False,HIGH,26067.320000,27,2026-07-18,True,True,CONTROLLED_SYNTHETIC
C001383,Synthetic Customer 001383,CORPORATE,COMMERCIAL,US,BRANCH,2023-05-03,False,False,MEDIUM,19010.430000,24,2025-10-12,True,True,CONTROLLED_SYNTHETIC
C001384,Synthetic Customer 001384,CORPORATE,CORPORATE,TR,DIGITAL,2021-04-12,False,False,LOW,89298.420000,24,2025-08-30,True,True,CONTROLLED_SYNTHETIC
C001385,Synthetic Customer 001385,INDIVIDUAL,AFFLUENT,GE,BRANCH,2026-06-05,False,False,MEDIUM,167491.390000,26,2027-02-17,True,True,CONTROLLED_SYNTHETIC
C001386,Synthetic Customer 001386,INDIVIDUAL,PRIVATE,TR,BRANCH,2021-10-29,False,False,LOW,34038.310000,25,2027-09-25,True,True,CONTROLLED_SYNTHETIC
C001387,Synthetic Customer 001387,INDIVIDUAL,MASS,TR,BRANCH,2024-05-23,False,False,HIGH,26965.880000,27,2027-07-13,True,True,CONTROLLED_SYNTHETIC
C001388,Synthetic Customer 001388,INDIVIDUAL,MASS,GE,DIGITAL,2017-02-04,False,False,LOW,70219.930000,27,2025-11-27,True,True,CONTROLLED_SYNTHETIC
C001389,Synthetic Customer 001389,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2019-05-23,False,False,MEDIUM,38526.660000,32,2027-04-22,True,True,CONTROLLED_SYNTHETIC
C001390,Synthetic Customer 001390,INDIVIDUAL,AFFLUENT,TR,BRANCH,2022-06-28,False,False,LOW,211789.730000,22,2025-07-31,True,True,CONTROLLED_SYNTHETIC
C001391,Synthetic Customer 001391,INDIVIDUAL,MASS,TR,BRANCH,2018-05-07,False,False,LOW,23134.640000,28,2026-04-28,True,True,CONTROLLED_SYNTHETIC
C001392,Synthetic Customer 001392,INDIVIDUAL,MASS,TR,DIGITAL,2024-10-03,False,False,LOW,290760.570000,37,2026-11-16,True,True,CONTROLLED_SYNTHETIC
C001393,Synthetic Customer 001393,INDIVIDUAL,MASS,US,DIGITAL,2017-07-23,False,False,MEDIUM,144324.330000,33,2026-10-08,True,True,CONTROLLED_SYNTHETIC
C001394,Synthetic Customer 001394,INDIVIDUAL,MASS,RS,DIGITAL,2017-12-14,False,False,LOW,43428.570000,20,2025-12-17,True,True,CONTROLLED_SYNTHETIC
C001395,Synthetic Customer 001395,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2022-09-14,False,False,MEDIUM,88669.720000,30,2025-06-30,True,True,CONTROLLED_SYNTHETIC
C001396,Synthetic Customer 001396,INDIVIDUAL,AFFLUENT,TR,BRANCH,2020-08-08,False,False,LOW,154580.470000,31,2026-10-19,True,True,CONTROLLED_SYNTHETIC
C001397,Synthetic Customer 001397,CORPORATE,SME,TR,DIGITAL,2022-02-08,False,False,LOW,526310.350000,35,2026-02-01,True,True,CONTROLLED_SYNTHETIC
C001398,Synthetic Customer 001398,CORPORATE,CORPORATE,TR,DIGITAL,2017-05-27,False,False,MEDIUM,15276.070000,18,2026-07-01,True,True,CONTROLLED_SYNTHETIC
C001399,Synthetic Customer 001399,INDIVIDUAL,MASS,TR,BRANCH,2020-08-06,False,False,MEDIUM,566421.260000,26,2025-12-01,True,True,CONTROLLED_SYNTHETIC
C001400,Synthetic Customer 001400,INDIVIDUAL,MASS,TR,DIGITAL,2021-10-20,False,False,LOW,17065.780000,31,2025-09-04,True,True,CONTROLLED_SYNTHETIC
C001401,Synthetic Customer 001401,INDIVIDUAL,MASS,TR,BRANCH,2020-05-24,False,False,LOW,122042.370000,37,2027-02-01,True,True,CONTROLLED_SYNTHETIC
C001402,Synthetic Customer 001402,INDIVIDUAL,MASS,TR,BRANCH,2020-03-14,False,False,LOW,179035.320000,28,2026-01-27,True,True,CONTROLLED_SYNTHETIC
C001403,Synthetic Customer 001403,INDIVIDUAL,MASS,AE,BRANCH,2023-02-26,False,False,MEDIUM,32453.530000,33,2026-09-18,True,True,CONTROLLED_SYNTHETIC
C001404,Synthetic Customer 001404,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2025-01-16,False,False,MEDIUM,30977.770000,28,2026-01-26,True,True,CONTROLLED_SYNTHETIC
C001405,Synthetic Customer 001405,CORPORATE,SME,TR,DIGITAL,2020-11-19,False,False,LOW,134028.880000,19,2026-04-08,True,True,CONTROLLED_SYNTHETIC
C001406,Synthetic Customer 001406,INDIVIDUAL,MASS,TR,BRANCH,2025-04-09,False,False,LOW,69050.250000,31,2026-11-20,True,True,CONTROLLED_SYNTHETIC
C001407,Synthetic Customer 001407,INDIVIDUAL,MASS,TR,DIGITAL,2020-06-12,False,False,LOW,421227.170000,28,2026-12-18,True,True,CONTROLLED_SYNTHETIC
C001408,Synthetic Customer 001408,INDIVIDUAL,MASS,TR,BRANCH,2021-02-06,False,False,LOW,543852.320000,26,2026-02-09,True,True,CONTROLLED_SYNTHETIC
C001409,Synthetic Customer 001409,INDIVIDUAL,MASS,US,DIGITAL,2021-05-14,False,False,LOW,12894.080000,22,2027-06-21,True,True,CONTROLLED_SYNTHETIC
C001410,Synthetic Customer 001410,INDIVIDUAL,MASS,TR,BRANCH,2025-10-25,False,False,MEDIUM,142179.840000,40,2025-10-17,True,True,CONTROLLED_SYNTHETIC
C001411,Synthetic Customer 001411,INDIVIDUAL,MASS,TR,DIGITAL,2018-08-06,False,False,LOW,676066.240000,34,2026-08-22,True,True,CONTROLLED_SYNTHETIC
C001412,Synthetic Customer 001412,INDIVIDUAL,PRIVATE,TR,BRANCH,2024-09-30,False,False,LOW,152604.980000,31,2025-10-26,True,True,CONTROLLED_SYNTHETIC
C001413,Synthetic Customer 001413,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2021-02-24,False,False,LOW,113714.700000,33,2027-10-12,True,True,CONTROLLED_SYNTHETIC
C001414,Synthetic Customer 001414,INDIVIDUAL,MASS,TR,DIGITAL,2022-06-11,False,False,LOW,704158.170000,34,2026-01-22,True,True,CONTROLLED_SYNTHETIC
C001415,Synthetic Customer 001415,CORPORATE,SME,GE,BRANCH,2020-11-04,False,False,MEDIUM,24801.930000,24,2026-08-23,True,True,CONTROLLED_SYNTHETIC
C001416,Synthetic Customer 001416,INDIVIDUAL,MASS,TR,DIGITAL,2025-11-06,False,False,MEDIUM,40592.540000,32,2025-07-31,True,False,CONTROLLED_SYNTHETIC
C001417,Synthetic Customer 001417,INDIVIDUAL,MASS,GE,BRANCH,2023-12-24,False,False,MEDIUM,31825.150000,25,2027-08-09,True,True,CONTROLLED_SYNTHETIC
C001418,Synthetic Customer 001418,INDIVIDUAL,MASS,TR,BRANCH,2025-03-12,False,False,LOW,55282.980000,20,2025-10-04,True,True,CONTROLLED_SYNTHETIC
C001419,Synthetic Customer 001419,INDIVIDUAL,MASS,TR,BRANCH,2019-08-31,False,False,LOW,11455.250000,31,2027-01-05,True,True,CONTROLLED_SYNTHETIC
C001420,Synthetic Customer 001420,INDIVIDUAL,MASS,TR,DIGITAL,2017-06-11,False,False,LOW,29907.610000,24,2027-08-14,True,False,CONTROLLED_SYNTHETIC
C001421,Synthetic Customer 001421,CORPORATE,COMMERCIAL,AE,DIGITAL,2020-04-17,False,False,MEDIUM,122079.090000,24,2027-04-14,True,True,CONTROLLED_SYNTHETIC
C001422,Synthetic Customer 001422,INDIVIDUAL,AFFLUENT,GB,BRANCH,2016-09-02,False,False,LOW,111004.880000,27,2027-07-31,True,True,CONTROLLED_SYNTHETIC
C001423,Synthetic Customer 001423,INDIVIDUAL,MASS,TR,BRANCH,2023-04-16,False,False,LOW,9120.780000,24,2027-02-04,True,False,CONTROLLED_SYNTHETIC
C001424,Synthetic Customer 001424,INDIVIDUAL,AFFLUENT,TR,BRANCH,2024-08-31,False,False,LOW,66436.970000,33,2027-05-03,True,True,CONTROLLED_SYNTHETIC
C001425,Synthetic Customer 001425,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2020-06-27,False,False,LOW,10690.850000,28,2027-10-05,True,True,CONTROLLED_SYNTHETIC
C001426,Synthetic Customer 001426,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2019-09-29,False,False,MEDIUM,19519.590000,26,2025-08-21,True,True,CONTROLLED_SYNTHETIC
C001427,Synthetic Customer 001427,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2018-12-08,False,False,HIGH,151893.630000,26,2025-11-30,True,True,CONTROLLED_SYNTHETIC
C001428,Synthetic Customer 001428,CORPORATE,COMMERCIAL,TR,BRANCH,2023-11-19,False,False,LOW,174812.110000,32,2026-05-07,True,True,CONTROLLED_SYNTHETIC
C001429,Synthetic Customer 001429,CORPORATE,COMMERCIAL,TR,RELATIONSHIP_MANAGER,2022-05-09,False,False,LOW,28976.010000,15,2027-09-05,True,True,CONTROLLED_SYNTHETIC
C001430,Synthetic Customer 001430,CORPORATE,SME,TR,RELATIONSHIP_MANAGER,2021-12-23,False,False,LOW,112402.830000,19,2026-10-31,True,True,CONTROLLED_SYNTHETIC
C001431,Synthetic Customer 001431,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2021-06-11,False,False,LOW,19289.980000,27,2026-04-02,True,True,CONTROLLED_SYNTHETIC
C001432,Synthetic Customer 001432,INDIVIDUAL,MASS,AE,BRANCH,2025-11-24,False,False,LOW,343044.170000,28,2027-04-03,True,True,CONTROLLED_SYNTHETIC
C001433,Synthetic Customer 001433,INDIVIDUAL,MASS,TR,DIGITAL,2025-05-23,False,False,MEDIUM,42883.360000,27,2026-04-05,True,True,CONTROLLED_SYNTHETIC
C001434,Synthetic Customer 001434,INDIVIDUAL,MASS,TR,BRANCH,2022-04-28,False,False,MEDIUM,25238.790000,30,2026-02-13,True,False,CONTROLLED_SYNTHETIC
C001435,Synthetic Customer 001435,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2024-02-27,False,False,LOW,585660.880000,25,2027-04-05,True,True,CONTROLLED_SYNTHETIC
C001436,Synthetic Customer 001436,INDIVIDUAL,MASS,TR,BRANCH,2018-11-24,False,False,LOW,170423.210000,35,2027-05-05,True,True,CONTROLLED_SYNTHETIC
C001437,Synthetic Customer 001437,CORPORATE,CORPORATE,TR,DIGITAL,2025-02-04,False,False,LOW,23716.750000,25,2026-09-09,True,True,CONTROLLED_SYNTHETIC
C001438,Synthetic Customer 001438,INDIVIDUAL,MASS,TR,DIGITAL,2021-09-01,False,False,LOW,78900.830000,39,2026-04-16,True,True,CONTROLLED_SYNTHETIC
C001439,Synthetic Customer 001439,INDIVIDUAL,PRIVATE,TR,BRANCH,2026-05-31,False,False,LOW,102572.300000,15,2025-12-09,True,True,CONTROLLED_SYNTHETIC
C001440,Synthetic Customer 001440,INDIVIDUAL,MASS,US,BRANCH,2023-05-13,False,False,MEDIUM,130719.710000,34,2025-08-25,True,True,CONTROLLED_SYNTHETIC
C001441,Synthetic Customer 001441,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2019-12-12,False,False,LOW,33717.010000,23,2026-05-23,True,True,CONTROLLED_SYNTHETIC
C001442,Synthetic Customer 001442,INDIVIDUAL,MASS,TR,BRANCH,2025-12-12,False,False,LOW,45489.110000,23,2026-08-05,True,True,CONTROLLED_SYNTHETIC
C001443,Synthetic Customer 001443,INDIVIDUAL,MASS,GB,BRANCH,2021-06-10,False,False,HIGH,43279.810000,35,2026-06-06,True,True,CONTROLLED_SYNTHETIC
C001444,Synthetic Customer 001444,INDIVIDUAL,MASS,TR,BRANCH,2020-04-11,False,False,MEDIUM,29168.830000,29,2027-05-29,True,True,CONTROLLED_SYNTHETIC
C001445,Synthetic Customer 001445,INDIVIDUAL,MASS,TR,DIGITAL,2024-02-19,True,False,LOW,70975.090000,25,2026-11-15,True,True,CONTROLLED_SYNTHETIC
C001446,Synthetic Customer 001446,CORPORATE,SME,AE,DIGITAL,2021-10-04,False,False,LOW,208874.600000,33,2026-07-25,True,True,CONTROLLED_SYNTHETIC
C001447,Synthetic Customer 001447,INDIVIDUAL,MASS,GE,DIGITAL,2024-05-22,False,False,MEDIUM,136092.180000,28,2026-06-29,True,True,CONTROLLED_SYNTHETIC
C001448,Synthetic Customer 001448,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2022-09-17,False,False,MEDIUM,20921.570000,25,2027-03-15,True,True,CONTROLLED_SYNTHETIC
C001449,Synthetic Customer 001449,CORPORATE,SME,TR,DIGITAL,2021-10-25,False,False,LOW,545378.010000,23,2027-07-06,True,True,CONTROLLED_SYNTHETIC
C001450,Synthetic Customer 001450,INDIVIDUAL,MASS,TR,BRANCH,2022-06-12,False,False,LOW,8855.750000,24,2027-01-22,True,True,CONTROLLED_SYNTHETIC
C001451,Synthetic Customer 001451,CORPORATE,SME,TR,BRANCH,2026-01-03,False,False,LOW,35595.860000,25,2026-08-07,False,True,CONTROLLED_SYNTHETIC
C001452,Synthetic Customer 001452,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2018-06-10,False,False,LOW,38355.900000,23,2026-06-24,True,True,CONTROLLED_SYNTHETIC
C001453,Synthetic Customer 001453,INDIVIDUAL,MASS,TR,DIGITAL,2024-12-01,False,False,MEDIUM,70559.580000,21,2027-03-07,True,True,CONTROLLED_SYNTHETIC
