account_id,customer_id,account_type,currency,opened_date,status,dormant_flag,dormant_since,data_class
A0000805,C000392,PAYMENT,TRY,2024-02-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0000806,C001393,BUSINESS,TRY,2020-08-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0000807,C000554,SAVINGS,TRY,2019-08-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0000808,C000936,SAVINGS,TRY,2022-02-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0000809,C001232,SAVINGS,TRY,2017-11-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0000810,C001223,CURRENT,TRY,2019-01-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0000811,C000991,PAYMENT,TRY,2015-04-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0000812,C000561,PAYMENT,TRY,2020-01-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0000813,C000532,CURRENT,USD,2019-03-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0000814,C000534,CURRENT,TRY,2015-02-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0000815,C000253,CURRENT,TRY,2025-01-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0000816,C000313,SAVINGS,TRY,2018-11-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0000817,C001061,PAYMENT,TRY,2019-01-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0000818,C000415,CURRENT,TRY,2015-01-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0000819,C001113,CURRENT,TRY,2019-05-28,OPEN,True,1724544000000000000,CONTROLLED_SYNTHETIC
A0000820,C001313,CURRENT,TRY,2021-04-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0000821,C001320,CURRENT,TRY,2024-08-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0000822,C000742,SAVINGS,USD,2020-05-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0000823,C000097,SAVINGS,TRY,2017-01-10,OPEN,True,2025-06-26 00:00:00,CONTROLLED_SYNTHETIC
A0000824,C000914,CURRENT,TRY,2024-09-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0000825,C000285,PAYMENT,TRY,2018-02-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0000826,C001356,PAYMENT,TRY,2024-09-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0000827,C000179,CURRENT,TRY,2017-10-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0000828,C000239,SAVINGS,TRY,2021-07-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0000829,C001081,SAVINGS,EUR,2017-01-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0000830,C000091,SAVINGS,TRY,2015-12-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0000831,C001554,CURRENT,TRY,2020-07-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0000832,C000451,CURRENT,TRY,2018-12-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0000833,C000300,PAYMENT,TRY,2018-10-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0000834,C001572,CURRENT,TRY,2021-10-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0000835,C000834,SAVINGS,TRY,2024-12-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0000836,C000092,CURRENT,TRY,2017-07-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0000837,C000125,PAYMENT,USD,2020-06-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0000838,C001408,CURRENT,TRY,2018-08-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0000839,C000704,CURRENT,TRY,2020-11-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0000840,C000867,PAYMENT,TRY,2016-08-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0000841,C001668,PAYMENT,TRY,2019-05-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0000842,C000213,CURRENT,TRY,2019-11-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0000843,C001395,SAVINGS,TRY,2025-09-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0000844,C001457,CURRENT,TRY,2024-08-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0000845,C000278,PAYMENT,TRY,2015-06-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0000846,C000219,SAVINGS,TRY,2019-11-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0000847,C000370,PAYMENT,TRY,2020-04-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0000848,C000892,CURRENT,EUR,2019-11-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0000849,C000934,PAYMENT,TRY,2020-11-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0000850,C001262,CURRENT,TRY,2026-01-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0000851,C001213,PAYMENT,TRY,2016-08-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0000852,C000634,CURRENT,TRY,2019-08-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0000853,C001461,BUSINESS,TRY,2016-07-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0000854,C000533,SAVINGS,TRY,2016-10-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0000855,C000295,CURRENT,USD,2016-09-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0000856,C000859,SAVINGS,TRY,2019-04-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0000857,C000986,PAYMENT,EUR,2015-09-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0000858,C000151,PAYMENT,TRY,2019-02-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0000859,C000726,PAYMENT,TRY,2024-02-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0000860,C000522,CURRENT,TRY,2024-04-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0000861,C000487,BUSINESS,TRY,2019-12-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0000862,C000680,BUSINESS,TRY,2021-01-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0000863,C000035,PAYMENT,TRY,2015-02-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0000864,C000750,CURRENT,TRY,2022-02-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0000865,C001332,PAYMENT,TRY,2020-02-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0000866,C000756,PAYMENT,TRY,2024-02-25,OPEN,True,2025-06-26 00:00:00,CONTROLLED_SYNTHETIC
A0000867,C000303,CURRENT,EUR,2021-04-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0000868,C001600,CURRENT,TRY,2021-01-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0000869,C000492,BUSINESS,TRY,2023-08-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0000870,C000398,SAVINGS,EUR,2026-01-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0000871,C000926,PAYMENT,TRY,2014-12-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0000872,C001302,CURRENT,EUR,2022-10-10,OPEN,True,1727740800000000000,CONTROLLED_SYNTHETIC
A0000873,C000079,CURRENT,USD,2017-05-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0000874,C001154,CURRENT,TRY,2018-01-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0000875,C001092,SAVINGS,TRY,2025-06-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0000876,C001792,CURRENT,TRY,2025-10-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0000877,C000297,PAYMENT,TRY,2022-11-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0000878,C000861,CURRENT,TRY,2022-02-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0000879,C001433,CURRENT,TRY,2022-11-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0000880,C000527,CURRENT,TRY,2020-04-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0000881,C000715,CURRENT,TRY,2022-02-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0000882,C000338,PAYMENT,TRY,2022-08-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0000883,C000435,CURRENT,TRY,2016-07-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0000884,C001093,SAVINGS,TRY,2020-03-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0000885,C000298,SAVINGS,TRY,2016-07-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0000886,C001720,CURRENT,TRY,2015-03-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0000887,C000400,SAVINGS,TRY,2023-02-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0000888,C000449,SAVINGS,TRY,2022-03-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0000889,C000546,BUSINESS,USD,2016-03-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0000890,C000292,CURRENT,TRY,2024-03-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0000891,C000712,SAVINGS,TRY,2021-06-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0000892,C000118,PAYMENT,USD,2023-10-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0000893,C000049,BUSINESS,TRY,2019-05-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0000894,C000068,CURRENT,TRY,2021-06-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0000895,C000298,CURRENT,TRY,2018-02-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0000896,C000429,PAYMENT,TRY,2017-07-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0000897,C000611,SAVINGS,TRY,2022-07-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0000898,C001006,SAVINGS,TRY,2023-03-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0000899,C001151,SAVINGS,TRY,2024-01-09,OPEN,True,2025-06-26 00:00:00,CONTROLLED_SYNTHETIC
A0000900,C000544,SAVINGS,TRY,2024-11-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0000901,C001684,CURRENT,TRY,2024-08-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0000902,C001297,CURRENT,TRY,2015-07-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0000903,C001225,CURRENT,USD,2025-01-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0000904,C000831,BUSINESS,TRY,2016-08-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0000905,C000383,CURRENT,TRY,2016-01-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0000906,C001316,PAYMENT,TRY,2017-04-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0000907,C000833,CURRENT,TRY,2024-10-03,OPEN,True,1762646400000000000,CONTROLLED_SYNTHETIC
A0000908,C000122,PAYMENT,TRY,2024-05-18,OPEN,True,1720828800000000000,CONTROLLED_SYNTHETIC
A0000909,C000812,CURRENT,TRY,2022-09-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0000910,C001351,SAVINGS,TRY,2020-02-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0000911,C001417,CURRENT,TRY,2017-12-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0000912,C001289,SAVINGS,TRY,2023-03-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0000913,C000055,BUSINESS,TRY,2021-03-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0000914,C000403,PAYMENT,TRY,2020-09-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0000915,C000486,CURRENT,TRY,2024-07-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0000916,C000101,CURRENT,TRY,2016-08-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0000917,C000364,CURRENT,TRY,2018-12-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0000918,C001307,CURRENT,TRY,2017-08-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0000919,C001142,PAYMENT,TRY,2022-10-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0000920,C001405,CURRENT,TRY,2015-12-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0000921,C001672,BUSINESS,TRY,2015-12-17,OPEN,True,1753488000000000000,CONTROLLED_SYNTHETIC
A0000922,C000862,BUSINESS,EUR,2023-03-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0000923,C000851,PAYMENT,TRY,2021-02-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0000924,C000402,SAVINGS,TRY,2023-12-31,OPEN,True,1735948800000000000,CONTROLLED_SYNTHETIC
A0000925,C000164,CURRENT,TRY,2023-01-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0000926,C001512,CURRENT,TRY,2023-05-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0000927,C000095,SAVINGS,TRY,2019-06-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0000928,C000759,SAVINGS,TRY,2021-01-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0000929,C000802,CURRENT,TRY,2022-04-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0000930,C000409,PAYMENT,TRY,2022-11-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0000931,C001615,CURRENT,TRY,2017-12-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0000932,C000752,BUSINESS,TRY,2016-06-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0000933,C000052,PAYMENT,USD,2026-01-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0000934,C000294,CURRENT,TRY,2016-01-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0000935,C000033,CURRENT,TRY,2025-02-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0000936,C001589,CURRENT,TRY,2022-11-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0000937,C001523,CURRENT,TRY,2025-11-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0000938,C001295,CURRENT,TRY,2015-08-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0000939,C001790,CURRENT,TRY,2016-06-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0000940,C000681,CURRENT,USD,2020-09-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0000941,C001689,SAVINGS,TRY,2016-10-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0000942,C000549,CURRENT,TRY,2023-05-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0000943,C000891,CURRENT,TRY,2018-07-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0000944,C000519,SAVINGS,TRY,2025-12-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0000945,C001347,CURRENT,TRY,2017-12-02,OPEN,True,1752796800000000000,CONTROLLED_SYNTHETIC
A0000946,C001396,SAVINGS,TRY,2015-09-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0000947,C001492,CURRENT,TRY,2019-09-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0000948,C000127,CURRENT,TRY,2024-03-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0000949,C001276,SAVINGS,TRY,2024-01-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0000950,C000567,BUSINESS,TRY,2018-07-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0000951,C001626,PAYMENT,TRY,2019-06-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0000952,C001264,PAYMENT,TRY,2021-09-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0000953,C000155,CURRENT,EUR,2023-05-08,OPEN,True,1746057600000000000,CONTROLLED_SYNTHETIC
A0000954,C000355,SAVINGS,TRY,2023-08-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0000955,C000716,CURRENT,TRY,2015-09-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0000956,C000668,SAVINGS,TRY,2018-05-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0000957,C000483,CURRENT,EUR,2021-04-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0000958,C001724,BUSINESS,TRY,2020-03-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0000959,C001590,SAVINGS,TRY,2020-01-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0000960,C000144,SAVINGS,TRY,2020-03-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0000961,C001051,PAYMENT,TRY,2014-11-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0000962,C000010,SAVINGS,TRY,2023-04-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0000963,C000919,CURRENT,TRY,2019-11-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0000964,C001448,PAYMENT,TRY,2018-01-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0000965,C000835,SAVINGS,TRY,2019-01-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0000966,C000844,CURRENT,TRY,2022-03-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0000967,C001726,BUSINESS,TRY,2020-07-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0000968,C001682,CURRENT,TRY,2018-06-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0000969,C000189,CURRENT,TRY,2022-10-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0000970,C000339,PAYMENT,TRY,2017-11-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0000971,C001152,SAVINGS,TRY,2016-12-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0000972,C001285,SAVINGS,TRY,2015-05-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0000973,C001444,PAYMENT,TRY,2023-10-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0000974,C001586,CURRENT,TRY,2021-08-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0000975,C000580,CURRENT,USD,2023-09-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0000976,C000810,CURRENT,EUR,2020-11-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0000977,C000774,SAVINGS,USD,2014-12-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0000978,C001789,CURRENT,TRY,2022-12-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0000979,C001382,PAYMENT,TRY,2022-05-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0000980,C000770,CURRENT,TRY,2020-02-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0000981,C000229,SAVINGS,TRY,2017-12-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0000982,C000650,CURRENT,USD,2025-12-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0000983,C001466,BUSINESS,TRY,2019-05-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0000984,C000117,CURRENT,USD,2016-04-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0000985,C000266,SAVINGS,TRY,2015-09-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0000986,C001004,BUSINESS,TRY,2015-09-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0000987,C000008,CURRENT,TRY,2022-05-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0000988,C000462,PAYMENT,TRY,2022-12-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0000989,C000976,CURRENT,TRY,2014-11-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0000990,C000002,SAVINGS,EUR,2019-12-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0000991,C000818,PAYMENT,TRY,2016-11-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0000992,C001445,SAVINGS,TRY,2017-03-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0000993,C001155,CURRENT,TRY,2023-06-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0000994,C000120,PAYMENT,TRY,2015-10-08,OPEN,True,1717200000000000000,CONTROLLED_SYNTHETIC
A0000995,C001659,CURRENT,TRY,2016-04-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0000996,C001188,PAYMENT,TRY,2017-05-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0000997,C000997,CURRENT,TRY,2024-10-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0000998,C001469,CURRENT,TRY,2018-10-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0000999,C001125,BUSINESS,TRY,2025-08-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001000,C001591,PAYMENT,TRY,2020-02-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001001,C000151,PAYMENT,EUR,2022-09-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001002,C000233,CURRENT,USD,2024-10-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001003,C000390,CURRENT,TRY,2018-11-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001004,C000496,CURRENT,USD,2025-11-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001005,C000570,BUSINESS,TRY,2019-06-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001006,C000494,SAVINGS,TRY,2019-06-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001007,C000231,SAVINGS,TRY,2025-08-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001008,C001380,BUSINESS,TRY,2025-11-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001009,C001019,CURRENT,TRY,2016-06-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001010,C001141,SAVINGS,TRY,2016-08-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001011,C000216,PAYMENT,USD,2022-08-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001012,C001163,CURRENT,TRY,2015-10-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001013,C000437,SAVINGS,TRY,2017-10-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001014,C000274,CURRENT,TRY,2020-03-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001015,C000305,SAVINGS,TRY,2023-11-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001016,C000212,SAVINGS,TRY,2018-02-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001017,C000277,PAYMENT,TRY,2022-03-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001018,C000259,CURRENT,TRY,2019-10-03,OPEN,True,1762214400000000000,CONTROLLED_SYNTHETIC
A0001019,C000381,PAYMENT,TRY,2020-12-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001020,C000651,BUSINESS,TRY,2017-05-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001021,C001411,CURRENT,TRY,2023-08-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001022,C000870,BUSINESS,TRY,2016-08-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001023,C001576,CURRENT,TRY,2024-11-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001024,C000725,SAVINGS,USD,2025-09-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001025,C000804,CURRENT,TRY,2022-10-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001026,C001001,BUSINESS,EUR,2016-07-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001027,C001499,CURRENT,TRY,2023-07-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001028,C000953,CURRENT,TRY,2023-11-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001029,C000662,SAVINGS,TRY,2024-09-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001030,C000447,SAVINGS,TRY,2018-09-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001031,C000154,SAVINGS,TRY,2024-01-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001032,C001630,SAVINGS,TRY,2015-04-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001033,C001294,SAVINGS,TRY,2017-04-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001034,C000672,CURRENT,TRY,2021-08-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001035,C001463,CURRENT,TRY,2018-08-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001036,C001353,SAVINGS,EUR,2025-05-30,OPEN,True,1751673600000000000,CONTROLLED_SYNTHETIC
A0001037,C000387,CURRENT,TRY,2019-09-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001038,C001078,SAVINGS,TRY,2019-09-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001039,C000248,CURRENT,TRY,2022-06-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001040,C001212,CURRENT,USD,2019-11-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001041,C001033,SAVINGS,TRY,2018-02-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001042,C000662,CURRENT,TRY,2024-11-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001043,C000812,BUSINESS,USD,2024-05-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001044,C000336,CURRENT,USD,2015-02-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001045,C001701,PAYMENT,TRY,2025-09-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001046,C001520,SAVINGS,USD,2016-04-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001047,C000652,SAVINGS,TRY,2015-05-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001048,C001247,PAYMENT,USD,2015-02-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001049,C001585,CURRENT,TRY,2018-05-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001050,C001088,PAYMENT,TRY,2021-07-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001051,C000615,CURRENT,TRY,2025-06-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001052,C001207,BUSINESS,TRY,2025-06-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001053,C000156,CURRENT,TRY,2026-02-03,OPEN,True,2025-06-26 00:00:00,CONTROLLED_SYNTHETIC
A0001054,C001719,PAYMENT,TRY,2015-11-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001055,C001161,SAVINGS,TRY,2020-04-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001056,C000657,CURRENT,USD,2023-11-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001057,C001197,SAVINGS,TRY,2015-06-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001058,C000739,CURRENT,USD,2017-04-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001059,C000510,SAVINGS,TRY,2024-08-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001060,C000009,PAYMENT,USD,2018-03-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001061,C001535,CURRENT,TRY,2023-04-29,OPEN,True,2025-06-26 00:00:00,CONTROLLED_SYNTHETIC
A0001062,C001688,CURRENT,TRY,2017-08-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001063,C001753,CURRENT,TRY,2023-03-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001064,C000938,SAVINGS,TRY,2021-05-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001065,C000341,PAYMENT,EUR,2022-05-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001066,C001199,SAVINGS,TRY,2018-12-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001067,C000324,SAVINGS,TRY,2022-06-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001068,C000220,CURRENT,TRY,2024-04-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001069,C000959,BUSINESS,TRY,2025-11-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001070,C001621,PAYMENT,USD,2024-11-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001071,C000584,SAVINGS,TRY,2019-09-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001072,C001143,CURRENT,TRY,2020-02-21,OPEN,False,,CONTROLLED_SYNTHETIC
