customer_id,geography_score,pep_score,watchlist_score,occupation_score,channel_score,control_gap_score,kyc_risk_score,kyc_risk_band,kyc_overdue_flag,risk_reason
C000001,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C001355,5.000000,22.000000,0.000000,2.000000,5.000000,0.000000,34.000000,MEDIUM,True,PEP=22; geography=5; channel=5
C001356,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001357,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001358,4.000000,0.000000,0.000000,10.000000,2.000000,0.000000,16.000000,LOW,True,occupation=10; geography=4; channel=2
C001359,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001360,18.000000,0.000000,0.000000,10.000000,8.000000,0.000000,36.000000,MEDIUM,False,geography=18; occupation=10; channel=8
C001361,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001362,16.000000,0.000000,0.000000,2.000000,8.000000,0.000000,26.000000,LOW,True,geography=16; channel=8; occupation=2
C001363,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001364,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001365,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001366,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001367,14.000000,0.000000,0.000000,10.000000,2.000000,12.000000,38.000000,MEDIUM,True,geography=14; KYC control gap=12; occupation=10
C001368,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001369,5.000000,22.000000,0.000000,2.000000,2.000000,0.000000,31.000000,MEDIUM,True,PEP=22; geography=5; occupation=2
C001370,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001371,5.000000,22.000000,0.000000,10.000000,8.000000,0.000000,45.000000,HIGH,True,PEP=22; occupation=10; channel=8
C001372,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C001373,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C001374,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001375,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001376,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001377,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001378,5.000000,0.000000,0.000000,20.000000,8.000000,0.000000,33.000000,MEDIUM,True,occupation=20; channel=8; geography=5
C001379,5.000000,0.000000,0.000000,20.000000,8.000000,0.000000,33.000000,MEDIUM,True,occupation=20; channel=8; geography=5
C001380,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C001381,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C001382,5.000000,0.000000,0.000000,20.000000,8.000000,0.000000,33.000000,MEDIUM,True,occupation=20; channel=8; geography=5
C001383,6.000000,0.000000,0.000000,10.000000,2.000000,0.000000,18.000000,LOW,True,occupation=10; geography=6; channel=2
C001384,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001385,16.000000,0.000000,0.000000,10.000000,2.000000,0.000000,28.000000,MEDIUM,False,geography=16; occupation=10; channel=2
C001386,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001387,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,False,occupation=20; geography=5; channel=2
C001388,16.000000,0.000000,0.000000,2.000000,8.000000,0.000000,26.000000,LOW,True,geography=16; channel=8; occupation=2
C001389,5.000000,0.000000,0.000000,10.000000,5.000000,0.000000,20.000000,LOW,False,occupation=10; geography=5; channel=5
C001390,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001391,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001392,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001393,6.000000,0.000000,0.000000,10.000000,8.000000,0.000000,24.000000,LOW,False,occupation=10; channel=8; geography=6
C001394,18.000000,0.000000,0.000000,2.000000,8.000000,0.000000,28.000000,MEDIUM,True,geography=18; channel=8; occupation=2
C001395,5.000000,0.000000,0.000000,10.000000,5.000000,0.000000,20.000000,LOW,True,occupation=10; geography=5; channel=5
C001396,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001397,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001398,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C001399,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C001400,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001401,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001402,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001403,14.000000,0.000000,0.000000,10.000000,2.000000,0.000000,26.000000,LOW,False,geography=14; occupation=10; channel=2
C001404,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C001405,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001406,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001407,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001408,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001409,6.000000,0.000000,0.000000,2.000000,8.000000,0.000000,16.000000,LOW,False,channel=8; geography=6; occupation=2
C001410,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C001411,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001412,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001413,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,False,geography=5; channel=5; occupation=2
C001414,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001415,16.000000,0.000000,0.000000,10.000000,2.000000,0.000000,28.000000,MEDIUM,False,geography=16; occupation=10; channel=2
C001416,5.000000,0.000000,0.000000,10.000000,8.000000,12.000000,35.000000,MEDIUM,True,KYC control gap=12; occupation=10; channel=8
C001417,16.000000,0.000000,0.000000,10.000000,2.000000,0.000000,28.000000,MEDIUM,False,geography=16; occupation=10; channel=2
C001418,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001419,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001420,5.000000,0.000000,0.000000,2.000000,8.000000,12.000000,27.000000,LOW,False,KYC control gap=12; channel=8; geography=5
C001421,14.000000,0.000000,0.000000,10.000000,8.000000,0.000000,32.000000,MEDIUM,False,geography=14; occupation=10; channel=8
C001422,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001423,5.000000,0.000000,0.000000,2.000000,2.000000,12.000000,21.000000,LOW,False,KYC control gap=12; geography=5; occupation=2
C001424,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001425,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001426,5.000000,0.000000,0.000000,10.000000,5.000000,0.000000,20.000000,LOW,True,occupation=10; geography=5; channel=5
C001427,5.000000,0.000000,0.000000,20.000000,8.000000,0.000000,33.000000,MEDIUM,True,occupation=20; channel=8; geography=5
C001428,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001429,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,False,geography=5; channel=5; occupation=2
C001430,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,False,geography=5; channel=5; occupation=2
C001431,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001432,14.000000,0.000000,0.000000,2.000000,2.000000,0.000000,18.000000,LOW,False,geography=14; occupation=2; channel=2
C001433,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C001434,5.000000,0.000000,0.000000,10.000000,2.000000,12.000000,29.000000,MEDIUM,True,KYC control gap=12; occupation=10; geography=5
C001435,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001436,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001437,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001438,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001439,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001440,6.000000,0.000000,0.000000,10.000000,2.000000,0.000000,18.000000,LOW,True,occupation=10; geography=6; channel=2
C001441,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001442,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001443,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,True,occupation=20; geography=5; channel=2
C001444,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C001445,5.000000,22.000000,0.000000,2.000000,8.000000,0.000000,37.000000,MEDIUM,False,PEP=22; channel=8; geography=5
C001446,14.000000,0.000000,0.000000,2.000000,8.000000,0.000000,24.000000,LOW,True,geography=14; channel=8; occupation=2
C001447,16.000000,0.000000,0.000000,10.000000,8.000000,0.000000,34.000000,MEDIUM,True,geography=16; occupation=10; channel=8
C001448,5.000000,0.000000,0.000000,10.000000,5.000000,0.000000,20.000000,LOW,False,occupation=10; geography=5; channel=5
C001449,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001450,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001451,5.000000,0.000000,0.000000,2.000000,2.000000,13.000000,22.000000,LOW,True,KYC control gap=13; geography=5; occupation=2
C001452,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001453,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C001454,16.000000,0.000000,0.000000,10.000000,8.000000,0.000000,34.000000,MEDIUM,True,geography=16; occupation=10; channel=8
C001455,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001456,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001457,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001458,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C001459,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C001460,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001461,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,False,occupation=20; geography=5; channel=2
C001462,16.000000,0.000000,0.000000,2.000000,8.000000,0.000000,26.000000,LOW,False,geography=16; channel=8; occupation=2
C001463,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C001464,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001465,5.000000,0.000000,0.000000,10.000000,8.000000,13.000000,36.000000,MEDIUM,True,KYC control gap=13; occupation=10; channel=8
C001466,14.000000,0.000000,0.000000,2.000000,8.000000,0.000000,24.000000,LOW,True,geography=14; channel=8; occupation=2
C001467,5.000000,22.000000,0.000000,2.000000,8.000000,0.000000,37.000000,MEDIUM,True,PEP=22; channel=8; geography=5
C001468,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C001469,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001470,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C001471,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001472,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001473,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001474,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001475,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001476,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,False,geography=5; channel=5; occupation=2
C001477,5.000000,0.000000,0.000000,20.000000,2.000000,13.000000,40.000000,MEDIUM,False,occupation=20; KYC control gap=13; geography=5
C001478,14.000000,0.000000,0.000000,2.000000,2.000000,0.000000,18.000000,LOW,False,geography=14; occupation=2; channel=2
C001479,5.000000,0.000000,0.000000,10.000000,5.000000,0.000000,20.000000,LOW,True,occupation=10; geography=5; channel=5
C001480,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,True,occupation=20; geography=5; channel=2
C001481,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001482,14.000000,0.000000,0.000000,2.000000,8.000000,0.000000,24.000000,LOW,True,geography=14; channel=8; occupation=2
C001483,5.000000,0.000000,0.000000,2.000000,5.000000,12.000000,24.000000,LOW,True,KYC control gap=12; geography=5; channel=5
C001484,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001485,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001486,14.000000,0.000000,0.000000,2.000000,5.000000,0.000000,21.000000,LOW,True,geography=14; channel=5; occupation=2
C001487,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001488,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001489,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001490,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C001491,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001492,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001493,4.000000,0.000000,0.000000,2.000000,8.000000,0.000000,14.000000,LOW,False,channel=8; geography=4; occupation=2
C001494,5.000000,0.000000,0.000000,2.000000,2.000000,12.000000,21.000000,LOW,False,KYC control gap=12; geography=5; occupation=2
C001495,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C001496,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001497,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C001498,5.000000,0.000000,0.000000,10.000000,5.000000,0.000000,20.000000,LOW,True,occupation=10; geography=5; channel=5
C001499,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C001500,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001501,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001502,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001503,6.000000,0.000000,0.000000,2.000000,2.000000,13.000000,23.000000,LOW,False,KYC control gap=13; geography=6; occupation=2
C001504,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C001505,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C001506,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C001507,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001508,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C001509,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001510,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001511,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001512,5.000000,0.000000,0.000000,2.000000,8.000000,12.000000,27.000000,LOW,True,KYC control gap=12; channel=8; geography=5
C001513,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001514,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C001515,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001516,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C001517,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001518,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001519,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001520,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001521,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C001522,5.000000,22.000000,0.000000,2.000000,5.000000,13.000000,47.000000,HIGH,False,PEP=22; KYC control gap=13; geography=5
C001523,16.000000,0.000000,0.000000,2.000000,5.000000,0.000000,23.000000,LOW,False,geography=16; channel=5; occupation=2
C001524,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001525,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C001526,5.000000,22.000000,0.000000,2.000000,2.000000,0.000000,31.000000,MEDIUM,False,PEP=22; geography=5; occupation=2
C001527,5.000000,0.000000,0.000000,20.000000,8.000000,0.000000,33.000000,MEDIUM,True,occupation=20; channel=8; geography=5
C001528,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001529,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C001530,5.000000,0.000000,0.000000,2.000000,2.000000,12.000000,21.000000,LOW,False,KYC control gap=12; geography=5; occupation=2
C001531,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C001532,6.000000,0.000000,0.000000,2.000000,8.000000,12.000000,28.000000,MEDIUM,False,KYC control gap=12; channel=8; geography=6
C001533,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001534,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001535,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001536,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C001537,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001538,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,False,geography=5; channel=5; occupation=2
C001539,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C001540,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001541,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001542,6.000000,0.000000,35.000000,2.000000,5.000000,0.000000,48.000000,HIGH,True,synthetic screening=35; geography=6; channel=5
C001543,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001544,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C001545,6.000000,0.000000,0.000000,10.000000,5.000000,0.000000,21.000000,LOW,True,occupation=10; geography=6; channel=5
C001546,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,False,geography=5; channel=5; occupation=2
C001547,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C001548,5.000000,0.000000,0.000000,10.000000,5.000000,0.000000,20.000000,LOW,True,occupation=10; geography=5; channel=5
C001549,14.000000,0.000000,0.000000,2.000000,8.000000,0.000000,24.000000,LOW,True,geography=14; channel=8; occupation=2
C001550,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001551,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001552,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001553,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001554,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C001555,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001556,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C001557,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001558,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001559,14.000000,0.000000,0.000000,2.000000,5.000000,0.000000,21.000000,LOW,False,geography=14; channel=5; occupation=2
C001560,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C001561,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001562,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001563,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001564,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001565,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001566,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001567,14.000000,0.000000,0.000000,2.000000,8.000000,13.000000,37.000000,MEDIUM,True,geography=14; KYC control gap=13; channel=8
C001568,14.000000,0.000000,0.000000,2.000000,2.000000,0.000000,18.000000,LOW,False,geography=14; occupation=2; channel=2
C001569,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001570,5.000000,22.000000,0.000000,2.000000,2.000000,0.000000,31.000000,MEDIUM,False,PEP=22; geography=5; occupation=2
C001571,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,False,occupation=20; geography=5; channel=2
C001572,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C001573,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C001574,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C001575,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C001576,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C001577,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C001578,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
