customer_id,in_degree,out_degree,total_degree,pagerank,component_size,short_cycle_member,degree_percentile,pagerank_percentile,component_percentile,graph_risk_score
C001043,18,8,26,0.000432,1800,False,32.611111,27.000000,50.027778,25.870000
C001044,26,40,66,0.000793,1800,False,99.777778,91.722222,50.027778,72.030000
C001045,19,11,30,0.000463,1800,False,55.527778,34.666667,50.027778,36.570000
C001046,13,28,41,0.000673,1800,False,89.222222,79.833333,50.027778,64.170000
C001047,20,11,31,0.000585,1800,False,60.888889,64.166667,50.027778,48.770000
C001048,12,8,20,0.000457,1800,False,8.277778,33.166667,50.027778,19.510000
C001049,17,20,37,0.000540,1800,False,81.527778,54.111111,50.027778,52.480000
C001050,16,8,24,0.000478,1800,False,22.416667,39.333333,50.027778,26.620000
C001051,22,6,28,0.000597,1800,False,43.750000,66.944444,50.027778,43.750000
C001052,15,11,26,0.000386,1800,False,32.611111,17.166667,50.027778,22.430000
C001053,22,9,31,0.000776,1800,False,60.888889,90.388889,50.027778,57.950000
C001054,20,7,27,0.000797,1800,False,37.722222,92.000000,50.027778,50.410000
C001055,16,0,16,0.000471,1800,False,2.722222,37.277778,50.027778,19.000000
C001056,9,10,19,0.000309,1800,False,6.166667,5.611111,50.027778,9.120000
C001057,20,7,27,0.000550,1800,False,37.722222,56.388889,50.027778,37.940000
C001058,22,0,22,0.000772,1800,False,13.944444,89.777778,50.027778,41.310000
C001059,23,14,37,0.000868,1800,False,81.527778,94.611111,50.027778,66.650000
C001060,14,13,27,0.000593,1800,False,37.722222,66.111111,50.027778,41.340000
C001061,13,10,23,0.000477,1800,False,17.750000,39.222222,50.027778,24.940000
C001062,14,10,24,0.000426,1800,False,22.416667,25.611111,50.027778,21.810000
C001063,22,13,35,0.000674,1800,False,76.305556,80.055556,50.027778,59.730000
C001064,15,10,25,0.000496,1800,False,27.694444,43.666667,50.027778,29.980000
C001065,15,16,31,0.000689,1800,False,60.888889,81.722222,50.027778,54.920000
C001066,18,8,26,0.000441,1800,False,32.611111,29.000000,50.027778,26.570000
C001067,10,22,32,0.000234,1800,False,65.777778,0.666667,50.027778,28.260000
C001068,18,10,28,0.000919,1800,False,43.750000,96.611111,50.027778,54.130000
C001069,21,0,21,0.000620,1800,False,10.777778,71.888889,50.027778,33.940000
C001070,21,9,30,0.000572,1800,False,55.527778,61.722222,50.027778,46.040000
C001071,14,10,24,0.000600,1800,False,22.416667,67.666667,50.027778,36.530000
C001072,13,14,27,0.000459,1800,False,37.722222,33.888889,50.027778,30.070000
C001073,14,16,30,0.000492,1800,False,55.527778,42.722222,50.027778,39.390000
C001074,15,16,31,0.000570,1800,False,60.888889,60.833333,50.027778,47.610000
C001075,19,0,19,0.000473,1800,False,6.166667,38.111111,50.027778,20.500000
C001076,22,9,31,0.000735,1800,False,60.888889,86.444444,50.027778,56.570000
C001077,13,12,25,0.000598,1800,False,27.694444,67.277778,50.027778,38.240000
C001078,10,8,18,0.000514,1800,False,4.666667,48.277778,50.027778,23.530000
C001079,13,16,29,0.000640,1800,False,49.861111,75.111111,50.027778,48.740000
C001080,11,11,22,0.000379,1800,False,13.944444,15.666667,50.027778,15.370000
C001081,14,17,31,0.000499,1800,False,60.888889,44.500000,50.027778,41.890000
C001082,19,17,36,0.000545,1800,False,79.055556,55.333333,50.027778,52.040000
C001083,12,24,36,0.000365,1800,False,79.055556,12.611111,50.027778,37.090000
C001084,19,0,19,0.000666,1800,False,6.166667,79.055556,50.027778,34.830000
C001085,9,15,24,0.000380,1800,False,22.416667,16.000000,50.027778,18.450000
C001086,17,16,33,0.000721,1800,False,69.666667,85.055556,50.027778,59.160000
C001087,16,17,33,0.000451,1800,False,69.666667,31.611111,50.027778,40.450000
C001088,13,15,28,0.000364,1800,False,43.750000,12.500000,50.027778,24.690000
C001089,16,11,27,0.000666,1800,False,37.722222,79.166667,50.027778,45.910000
C001090,8,22,30,0.000305,1800,False,55.527778,5.222222,50.027778,26.270000
C001091,17,9,26,0.000527,1800,False,32.611111,50.944444,50.027778,34.250000
C001092,15,13,28,0.000492,1800,False,43.750000,42.777778,50.027778,35.290000
C001093,18,17,35,0.000475,1800,False,76.305556,38.722222,50.027778,45.260000
C001094,10,21,31,0.000399,1800,False,60.888889,19.777778,50.027778,33.240000
C001095,10,24,34,0.000457,1800,False,73.000000,33.333333,50.027778,42.220000
C001096,10,14,24,0.000300,1800,False,22.416667,5.000000,50.027778,14.600000
C001097,8,9,17,0.000350,1800,False,3.583333,9.888889,50.027778,9.720000
C001098,20,15,35,0.000512,1800,False,76.305556,47.555556,50.027778,48.350000
C001099,17,10,27,0.000461,1800,False,37.722222,34.277778,50.027778,30.200000
C001100,10,12,22,0.000399,1800,False,13.944444,19.944444,50.027778,16.860000
C001101,17,26,43,0.000638,1800,False,91.777778,74.611111,50.027778,63.240000
C001102,15,10,25,0.000408,1800,False,27.694444,22.055556,50.027778,22.420000
C001103,16,26,42,0.000590,1800,False,90.694444,65.555556,50.027778,59.690000
C001104,14,14,28,0.000688,1800,False,43.750000,81.555556,50.027778,48.860000
C001105,17,14,31,0.002393,1800,True,60.888889,100.000000,50.027778,81.310000
C001106,13,11,24,0.000418,1800,False,22.416667,23.611111,50.027778,21.110000
C001107,11,13,24,0.000543,1800,False,22.416667,54.722222,50.027778,32.000000
C001108,13,31,44,0.000378,1800,False,92.500000,15.500000,50.027778,42.800000
C001109,18,5,23,0.000744,1800,False,17.750000,87.277778,50.027778,41.760000
C001110,16,14,30,0.000498,1800,False,55.527778,44.111111,50.027778,39.880000
C001111,14,7,21,0.000379,1800,False,10.777778,15.944444,50.027778,14.360000
C001112,10,8,18,0.000226,1800,False,4.666667,0.388889,50.027778,6.770000
C001113,11,0,11,0.000445,1800,False,0.722222,29.888889,50.027778,15.720000
C001114,12,20,32,0.000539,1800,False,65.777778,54.000000,50.027778,46.920000
C001115,21,11,32,0.000779,1800,False,65.777778,90.833333,50.027778,59.820000
C001116,20,0,20,0.000748,1800,False,8.277778,87.666667,50.027778,38.580000
C001117,18,10,28,0.000590,1800,False,43.750000,65.277778,50.027778,43.160000
C001118,14,16,30,0.000606,1800,False,55.527778,68.833333,50.027778,48.530000
C001119,11,24,35,0.000363,1800,False,76.305556,12.333333,50.027778,36.030000
C001120,20,13,33,0.000705,1800,False,69.666667,83.333333,50.027778,58.550000
C001121,16,6,22,0.000408,1800,False,13.944444,22.111111,50.027778,17.620000
C001122,15,27,42,0.000685,1800,False,90.694444,81.222222,50.027778,65.170000
C001123,20,14,34,0.000894,1800,False,73.000000,95.444444,50.027778,63.960000
C001124,20,8,28,0.000918,1800,False,43.750000,96.500000,50.027778,54.090000
C001125,13,18,31,0.000486,1800,False,60.888889,41.166667,50.027778,40.720000
C001126,11,0,11,0.000323,1800,False,0.722222,6.666667,50.027778,7.590000
C001127,19,10,29,0.001065,1800,False,49.861111,98.166667,50.027778,56.810000
C001128,11,16,27,0.000345,1800,False,37.722222,9.444444,50.027778,21.510000
C001129,13,11,24,0.000486,1800,False,22.416667,40.944444,50.027778,27.180000
C001130,13,15,28,0.000742,1800,False,43.750000,87.000000,50.027778,50.770000
C001131,10,23,33,0.000353,1800,False,69.666667,10.666667,50.027778,33.120000
C001132,14,18,32,0.000429,1800,False,65.777778,26.444444,50.027778,37.280000
C001133,19,10,29,0.000715,1800,False,49.861111,84.555556,50.027778,52.050000
C001134,23,13,36,0.000669,1800,False,79.055556,79.444444,50.027778,60.480000
C001135,12,19,31,0.000731,1800,False,60.888889,86.055556,50.027778,56.430000
C001136,19,6,25,0.000488,1800,False,27.694444,41.555556,50.027778,29.240000
C001137,12,15,27,0.000369,1800,False,37.722222,13.722222,50.027778,23.010000
C001138,11,12,23,0.000456,1800,False,17.750000,32.944444,50.027778,22.750000
C001139,20,22,42,0.000585,1800,False,90.694444,64.000000,50.027778,59.150000
C001140,17,10,27,0.000607,1800,False,37.722222,68.944444,50.027778,42.340000
C001141,14,16,30,0.000378,1800,False,55.527778,15.611111,50.027778,29.900000
C001142,11,14,25,0.000396,1800,False,27.694444,19.000000,50.027778,21.350000
C001143,9,25,34,0.000290,1800,False,73.000000,3.722222,50.027778,31.860000
C001144,16,14,30,0.000510,1800,False,55.527778,47.166667,50.027778,40.950000
C001145,12,12,24,0.000338,1800,False,22.416667,8.444444,50.027778,15.800000
C001146,18,0,18,0.000675,1800,False,4.666667,80.111111,50.027778,34.670000
C001147,8,16,24,0.000261,1800,False,22.416667,1.777778,50.027778,13.470000
C001148,14,11,25,0.000654,1800,False,27.694444,77.388889,50.027778,41.780000
C001149,13,12,25,0.000856,1800,False,27.694444,94.277778,50.027778,47.690000
C001150,17,14,31,0.000622,1800,False,60.888889,72.166667,50.027778,51.570000
C001151,22,31,53,0.000601,1800,False,98.194444,67.944444,50.027778,63.150000
C001152,17,22,39,0.001577,1800,True,85.972222,99.000000,50.027778,89.740000
C001153,11,13,24,0.000238,1800,False,22.416667,0.833333,50.027778,13.140000
C001154,19,10,29,0.000605,1800,False,49.861111,68.611111,50.027778,46.470000
C001155,10,17,27,0.000344,1800,False,37.722222,9.277778,50.027778,21.450000
C001156,9,9,18,0.000268,1800,False,4.666667,2.388889,50.027778,7.470000
C001157,19,8,27,0.000523,1800,False,37.722222,49.611111,50.027778,35.570000
C001158,7,30,37,0.000267,1800,False,81.527778,2.333333,50.027778,34.350000
C001159,13,11,24,0.000361,1800,False,22.416667,12.055556,50.027778,17.070000
C001160,13,12,25,0.000324,1800,False,27.694444,6.833333,50.027778,17.090000
C001161,15,6,21,0.000490,1800,False,10.777778,42.055556,50.027778,23.490000
C001162,15,26,41,0.000746,1800,False,89.222222,87.444444,50.027778,66.840000
C001163,17,11,28,0.000514,1800,False,43.750000,48.111111,50.027778,37.150000
C001164,16,29,45,0.000622,1800,False,93.277778,72.055556,50.027778,62.870000
C001165,10,12,22,0.000342,1800,False,13.944444,8.888889,50.027778,12.990000
C001166,15,15,30,0.000337,1800,False,55.527778,8.166667,50.027778,27.300000
C001167,13,12,25,0.000521,1800,False,27.694444,49.388889,50.027778,31.980000
C001168,14,11,25,0.000458,1800,False,27.694444,33.444444,50.027778,26.400000
C001169,18,13,31,0.000656,1800,False,60.888889,77.722222,50.027778,53.520000
C001170,16,9,25,0.000618,1800,False,27.694444,71.388889,50.027778,39.680000
C001171,11,9,20,0.000567,1800,False,8.277778,60.166667,50.027778,28.960000
C001172,20,45,65,0.000422,1800,False,99.694444,24.666667,50.027778,48.530000
C001173,12,19,31,0.000377,1800,False,60.888889,15.277778,50.027778,31.660000
C001174,16,11,27,0.000904,1800,False,37.722222,95.944444,50.027778,51.790000
C001175,17,10,27,0.000617,1800,False,37.722222,71.055556,50.027778,43.080000
C001176,16,0,16,0.000362,1800,False,2.722222,12.277778,50.027778,10.250000
C001177,13,15,28,0.000697,1800,False,43.750000,82.611111,50.027778,49.230000
C001178,10,25,35,0.000371,1800,False,76.305556,13.944444,50.027778,36.590000
C001179,15,12,27,0.000615,1800,False,37.722222,70.777778,50.027778,42.980000
C001180,15,1,16,0.001731,1800,True,2.722222,99.388889,50.027778,60.740000
C001181,10,28,38,0.000616,1800,False,83.888889,70.888889,50.027778,59.180000
C001182,13,11,24,0.000468,1800,False,22.416667,36.166667,50.027778,25.510000
C001183,11,18,29,0.000451,1800,False,49.861111,31.555556,50.027778,33.500000
C001184,9,13,22,0.000295,1800,False,13.944444,4.444444,50.027778,11.440000
C001185,14,16,30,0.000597,1800,False,55.527778,67.000000,50.027778,47.890000
C001186,25,25,50,0.000826,1800,False,97.194444,92.944444,50.027778,71.550000
C001187,19,0,19,0.000906,1800,False,6.166667,96.166667,50.027778,40.820000
C001188,17,31,48,0.000514,1800,False,95.861111,48.055556,50.027778,55.370000
C001189,14,12,26,0.000427,1800,False,32.611111,25.722222,50.027778,25.420000
C001190,9,15,24,0.000295,1800,False,22.416667,4.333333,50.027778,14.370000
C001191,14,9,23,0.000875,1800,False,17.750000,94.833333,50.027778,44.410000
C001192,14,14,28,0.000464,1800,False,43.750000,35.055556,50.027778,32.580000
C001193,15,18,33,0.000594,1800,False,69.666667,66.333333,50.027778,52.600000
C001194,20,17,37,0.000603,1800,False,81.527778,68.000000,50.027778,57.340000
C001195,19,13,32,0.000876,1800,False,65.777778,94.888889,50.027778,61.240000
C001196,7,19,26,0.000690,1800,False,32.611111,81.944444,50.027778,45.100000
C001197,9,15,24,0.000375,1800,False,22.416667,14.777778,50.027778,18.020000
C001198,17,40,57,0.000428,1800,False,98.916667,26.111111,50.027778,48.760000
C001199,14,23,37,0.000560,1800,False,81.527778,58.833333,50.027778,54.130000
C001200,22,13,35,0.000757,1800,False,76.305556,88.555556,50.027778,62.700000
C001201,14,11,25,0.000430,1800,False,27.694444,26.500000,50.027778,23.970000
C001202,17,17,34,0.000800,1800,False,73.000000,92.166667,50.027778,62.810000
C001203,17,15,32,0.000424,1800,False,65.777778,25.277778,50.027778,36.870000
C001204,16,9,25,0.000427,1800,False,27.694444,25.944444,50.027778,23.780000
C001205,16,12,28,0.000682,1800,False,43.750000,80.833333,50.027778,48.610000
C001206,18,10,28,0.000550,1800,False,43.750000,56.722222,50.027778,40.170000
C001207,13,16,29,0.000468,1800,False,49.861111,36.555556,50.027778,35.250000
C001208,17,29,46,0.000651,1800,False,94.138889,76.833333,50.027778,64.840000
C001209,23,0,23,0.000498,1800,False,17.750000,44.388889,50.027778,26.750000
C001210,14,24,38,0.000562,1800,False,83.888889,59.388889,50.027778,55.150000
C001211,10,11,21,0.000290,1800,False,10.777778,3.666667,50.027778,10.060000
C001212,12,11,23,0.000435,1800,False,17.750000,27.611111,50.027778,20.880000
C001213,17,9,26,0.000499,1800,False,32.611111,44.555556,50.027778,32.010000
C001214,17,12,29,0.000644,1800,False,49.861111,75.777778,50.027778,48.980000
C001215,14,31,45,0.000528,1800,False,93.277778,51.166667,50.027778,55.560000
C001216,15,46,61,0.001846,1800,True,99.333333,99.666667,50.027778,94.650000
C001217,19,22,41,0.000744,1800,False,89.222222,87.166667,50.027778,66.740000
C001218,15,13,28,0.001363,1800,True,43.750000,98.833333,50.027778,74.910000
C001219,20,11,31,0.000710,1800,False,60.888889,84.055556,50.027778,55.730000
C001220,20,19,39,0.000578,1800,False,85.972222,62.888889,50.027778,57.100000
C001221,13,37,50,0.000516,1800,False,97.194444,48.611111,50.027778,56.030000
C001222,12,15,27,0.000399,1800,False,37.722222,19.666667,50.027778,25.090000
C001223,15,19,34,0.000525,1800,False,73.000000,50.388889,50.027778,48.190000
C001224,19,21,40,0.000831,1800,False,87.722222,93.333333,50.027778,68.370000
C001225,16,16,32,0.000471,1800,False,65.777778,37.500000,50.027778,41.150000
C001226,15,8,23,0.000654,1800,False,17.750000,77.333333,50.027778,38.280000
C001227,16,9,25,0.000580,1800,False,27.694444,63.222222,50.027778,36.820000
C001228,10,13,23,0.000494,1800,False,17.750000,43.444444,50.027778,26.420000
C001229,16,23,39,0.000705,1800,False,85.972222,83.444444,50.027778,64.300000
C001230,18,20,38,0.000459,1800,False,83.888889,34.055556,50.027778,46.280000
C001231,10,8,18,0.000711,1800,False,4.666667,84.222222,50.027778,36.110000
C001232,20,20,40,0.000828,1800,False,87.722222,93.055556,50.027778,68.280000
C001233,18,15,33,0.000659,1800,False,69.666667,78.055556,50.027778,56.710000
C001234,14,15,29,0.000618,1800,False,49.861111,71.277778,50.027778,47.400000
C001235,14,24,38,0.000472,1800,False,83.888889,37.666667,50.027778,47.550000
C001236,17,16,33,0.000626,1800,False,69.666667,72.888889,50.027778,54.900000
C001237,14,11,25,0.000574,1800,False,27.694444,62.222222,50.027778,36.470000
C001238,10,9,19,0.000267,1800,False,6.166667,2.277778,50.027778,7.960000
C001239,9,11,20,0.000338,1800,False,8.277778,8.555556,50.027778,10.890000
C001240,15,12,27,0.000599,1800,False,37.722222,67.444444,50.027778,41.810000
C001241,17,14,31,0.000662,1800,False,60.888889,78.388889,50.027778,53.750000
C001242,8,11,19,0.000337,1800,False,6.166667,8.222222,50.027778,10.040000
C001243,18,14,32,0.000846,1800,False,65.777778,93.777778,50.027778,60.850000
C001244,16,11,27,0.000663,1800,False,37.722222,78.722222,50.027778,45.760000
C001245,14,28,42,0.000518,1800,False,90.694444,48.833333,50.027778,53.840000
C001246,8,13,21,0.000280,1800,False,10.777778,2.944444,50.027778,9.810000
C001247,11,9,20,0.000427,1800,False,8.277778,25.777778,50.027778,16.920000
C001248,17,12,29,0.000652,1800,False,49.861111,77.055556,50.027778,49.420000
C001249,13,13,26,0.000417,1800,False,32.611111,23.444444,50.027778,24.620000
C001250,14,6,20,0.000530,1800,False,8.277778,51.555556,50.027778,25.940000
C001251,16,18,34,0.000435,1800,False,73.000000,27.666667,50.027778,40.240000
C001252,13,23,36,0.000496,1800,False,79.055556,43.611111,50.027778,47.940000
C001253,25,13,38,0.000895,1800,False,83.888889,95.611111,50.027778,67.830000
C001254,15,11,26,0.000571,1800,False,32.611111,61.500000,50.027778,37.940000
C001255,20,16,36,0.000492,1800,False,79.055556,42.611111,50.027778,47.590000
C001256,22,10,32,0.000891,1800,False,65.777778,95.333333,50.027778,61.390000
C001257,18,12,30,0.000384,1800,False,55.527778,16.833333,50.027778,30.330000
C001258,22,15,37,0.000649,1800,False,81.527778,76.666667,50.027778,60.370000
C001259,19,45,64,0.000608,1800,False,99.611111,69.222222,50.027778,64.090000
C001260,15,15,30,0.000387,1800,False,55.527778,17.500000,50.027778,30.560000
C001261,13,0,13,0.000548,1800,False,1.416667,55.888889,50.027778,25.060000
C001262,19,16,35,0.000734,1800,False,76.305556,86.222222,50.027778,61.890000
C001263,12,10,22,0.000388,1800,False,13.944444,17.555556,50.027778,16.030000
C001264,19,12,31,0.000522,1800,False,60.888889,49.500000,50.027778,43.640000
C001265,19,44,63,0.000614,1800,False,99.555556,70.611111,50.027778,64.560000
C001266,7,25,32,0.000320,1800,False,65.777778,6.444444,50.027778,30.280000
C001267,16,15,31,0.000763,1800,False,60.888889,88.833333,50.027778,57.410000
C001268,16,20,36,0.000559,1800,False,79.055556,58.111111,50.027778,53.010000
C001269,15,9,24,0.000583,1800,False,22.416667,63.611111,50.027778,35.110000
C001270,15,15,30,0.000433,1800,False,55.527778,27.111111,50.027778,33.930000
C001271,13,11,24,0.000525,1800,False,22.416667,50.444444,50.027778,30.500000
C001272,18,11,29,0.000448,1800,False,49.861111,30.555556,50.027778,33.150000
C001273,12,12,24,0.000442,1800,False,22.416667,29.333333,50.027778,23.120000
C001274,22,10,32,0.000755,1800,False,65.777778,88.333333,50.027778,58.940000
C001275,15,11,26,0.000594,1800,False,32.611111,66.444444,50.027778,39.670000
C001276,13,13,26,0.000500,1800,False,32.611111,44.888889,50.027778,32.130000
C001277,17,0,17,0.000484,1800,False,3.583333,40.722222,50.027778,20.510000
C001278,18,7,25,0.000720,1800,False,27.694444,85.000000,50.027778,44.450000
C001279,12,29,41,0.000351,1800,False,89.222222,10.166667,50.027778,39.790000
C001280,13,14,27,0.000541,1800,False,37.722222,54.500000,50.027778,37.280000
C001281,18,14,32,0.000834,1800,False,65.777778,93.444444,50.027778,60.730000
C001282,17,21,38,0.000490,1800,False,83.888889,42.222222,50.027778,49.140000
C001283,9,10,19,0.000455,1800,False,6.166667,32.666667,50.027778,18.590000
C001284,27,1,28,0.001814,1800,True,43.750000,99.555556,50.027778,75.160000
C001285,9,10,19,0.000217,1800,False,6.166667,0.166667,50.027778,7.220000
C001286,14,14,28,0.000320,1800,False,43.750000,6.388889,50.027778,22.550000
C001287,13,18,31,0.000382,1800,False,60.888889,16.444444,50.027778,32.070000
C001288,20,15,35,0.000808,1800,False,76.305556,92.555556,50.027778,64.100000
C001289,14,11,25,0.000430,1800,False,27.694444,26.555556,50.027778,23.990000
C001290,14,39,53,0.000374,1800,False,98.194444,14.722222,50.027778,44.520000
C001291,19,10,29,0.000710,1800,False,49.861111,84.111111,50.027778,51.890000
C001292,17,13,30,0.000586,1800,False,55.527778,64.222222,50.027778,46.920000
C001293,11,10,21,0.000448,1800,False,10.777778,30.666667,50.027778,19.510000
C001294,17,11,28,0.000544,1800,False,43.750000,55.111111,50.027778,39.600000
C001295,13,19,32,0.000420,1800,False,65.777778,24.388889,50.027778,36.560000
C001296,13,11,24,0.000428,1800,False,22.416667,26.166667,50.027778,22.010000
C001297,13,9,22,0.000470,1800,False,13.944444,36.944444,50.027778,22.810000
C001298,15,24,39,0.000476,1800,False,85.972222,39.000000,50.027778,48.740000
C001299,24,13,37,0.000749,1800,False,81.527778,87.833333,50.027778,64.280000
C001300,15,31,46,0.000650,1800,False,94.138889,76.722222,50.027778,64.800000
C001301,11,7,18,0.000373,1800,False,4.666667,14.444444,50.027778,11.690000
C001302,11,0,11,0.000533,1800,False,0.722222,52.166667,50.027778,23.510000
C001303,9,10,19,0.000349,1800,False,6.166667,9.777778,50.027778,10.580000
C001304,12,20,32,0.000473,1800,False,65.777778,38.277778,50.027778,41.420000
C001305,15,10,25,0.000642,1800,False,27.694444,75.333333,50.027778,41.060000
C001306,14,18,32,0.000643,1800,False,65.777778,75.555556,50.027778,54.470000
C001307,9,14,23,0.000380,1800,False,17.750000,16.166667,50.027778,16.870000
C001308,23,35,58,0.000732,1800,False,99.000000,86.111111,50.027778,69.790000
C001309,17,14,31,0.000612,1800,False,60.888889,69.944444,50.027778,50.790000
C001310,13,30,43,0.000565,1800,False,91.777778,59.888889,50.027778,58.090000
C001311,15,6,21,0.000422,1800,False,10.777778,24.777778,50.027778,17.450000
C001312,16,18,34,0.000341,1800,False,73.000000,8.777778,50.027778,33.620000
C001313,9,37,46,0.000395,1800,False,94.138889,18.944444,50.027778,44.580000
C001314,12,11,23,0.000590,1800,False,17.750000,65.500000,50.027778,34.140000
C001315,10,13,23,0.000499,1800,False,17.750000,44.666667,50.027778,26.850000
C001316,15,14,29,0.000452,1800,False,49.861111,31.833333,50.027778,33.600000
C001317,18,14,32,0.000765,1800,False,65.777778,89.111111,50.027778,59.210000
C001318,17,30,47,0.000731,1800,False,95.055556,86.000000,50.027778,68.370000
C001319,17,12,29,0.000554,1800,False,49.861111,57.555556,50.027778,42.600000
C001320,14,12,26,0.000787,1800,False,32.611111,91.333333,50.027778,48.380000
C001321,25,22,47,0.000906,1800,False,95.055556,96.111111,50.027778,71.910000
C001322,18,30,48,0.000693,1800,False,95.861111,82.111111,50.027778,67.290000
C001323,22,0,22,0.000696,1800,False,13.944444,82.500000,50.027778,38.760000
C001324,17,17,34,0.000479,1800,False,73.000000,39.722222,50.027778,44.460000
C001325,15,13,28,0.000681,1800,False,43.750000,80.722222,50.027778,48.570000
C001326,15,6,21,0.000612,1800,False,10.777778,70.055556,50.027778,33.290000
C001327,17,15,32,0.000465,1800,False,65.777778,35.500000,50.027778,40.450000
C001328,13,9,22,0.000493,1800,False,13.944444,43.000000,50.027778,24.930000
C001329,18,18,36,0.001067,1800,False,79.055556,98.277778,50.027778,67.070000
C001330,14,14,28,0.000560,1800,False,43.750000,58.611111,50.027778,40.830000
C001331,11,34,45,0.000449,1800,False,93.277778,30.944444,50.027778,48.480000
C001332,15,23,38,0.000612,1800,False,83.888889,70.000000,50.027778,58.860000
C001333,16,15,31,0.000522,1800,False,60.888889,49.444444,50.027778,43.620000
C001334,14,14,28,0.000588,1800,False,43.750000,64.777778,50.027778,42.990000
C001335,14,14,28,0.000635,1800,False,43.750000,74.333333,50.027778,46.330000
C001336,11,17,28,0.000336,1800,False,43.750000,8.000000,50.027778,23.120000
C001337,16,19,35,0.000627,1800,False,76.305556,73.000000,50.027778,57.260000
C001338,18,24,42,0.000601,1800,False,90.694444,67.722222,50.027778,60.450000
C001339,9,13,22,0.000348,1800,False,13.944444,9.666667,50.027778,13.270000
C001340,12,21,33,0.000659,1800,False,69.666667,78.000000,50.027778,56.690000
C001341,21,17,38,0.000695,1800,False,83.888889,82.388889,50.027778,63.200000
C001342,13,0,13,0.000584,1800,False,1.416667,63.833333,50.027778,27.840000
C001343,14,20,34,0.000512,1800,False,73.000000,47.777778,50.027778,47.280000
C001344,13,17,30,0.001510,1800,True,55.527778,98.944444,50.027778,79.070000
C001345,14,13,27,0.000665,1800,False,37.722222,78.944444,50.027778,45.840000
C001346,11,18,29,0.000592,1800,False,49.861111,66.055556,50.027778,45.570000
C001347,15,9,24,0.000767,1800,False,22.416667,89.388889,50.027778,44.130000
C001348,19,8,27,0.000536,1800,False,37.722222,52.777778,50.027778,36.680000
C001349,20,7,27,0.000680,1800,False,37.722222,80.611111,50.027778,46.420000
C001350,15,10,25,0.000387,1800,False,27.694444,17.444444,50.027778,20.800000
C001351,16,25,41,0.000566,1800,False,89.222222,59.944444,50.027778,57.210000
C001352,14,11,25,0.000512,1800,False,27.694444,47.722222,50.027778,31.400000
C001353,12,0,12,0.000447,1800,False,1.111111,30.388889,50.027778,16.030000
C001354,13,16,29,0.000557,1800,False,49.861111,58.000000,50.027778,42.750000
C001355,19,16,35,0.000605,1800,False,76.305556,68.722222,50.027778,55.760000
C001356,21,12,33,0.000907,1800,False,69.666667,96.222222,50.027778,63.060000
C001357,20,11,31,0.000547,1800,False,60.888889,55.777778,50.027778,45.840000
C001358,16,31,47,0.000463,1800,False,95.055556,34.611111,50.027778,50.390000
C001359,15,9,24,0.000399,1800,False,22.416667,19.555556,50.027778,19.690000
C001360,13,8,21,0.000643,1800,False,10.777778,75.444444,50.027778,35.180000
C001361,14,9,23,0.000478,1800,False,17.750000,39.500000,50.027778,25.040000
C001362,20,15,35,0.000634,1800,False,76.305556,74.277778,50.027778,57.710000
C001363,13,13,26,0.000374,1800,False,32.611111,14.666667,50.027778,21.550000
C001364,13,0,13,0.000232,1800,False,1.416667,0.611111,50.027778,5.710000
C001365,13,12,25,0.000404,1800,False,27.694444,21.055556,50.027778,22.070000
C001366,15,8,23,0.000489,1800,False,17.750000,41.777778,50.027778,25.840000
C001367,23,16,39,0.000625,1800,False,85.972222,72.777778,50.027778,60.570000
C001368,19,26,45,0.000448,1800,False,93.277778,30.611111,50.027778,48.360000
C001369,14,14,28,0.000358,1800,False,43.750000,11.555556,50.027778,24.360000
C001370,21,12,33,0.000536,1800,False,69.666667,52.888889,50.027778,47.900000
C001371,16,13,29,0.000594,1800,False,49.861111,66.277778,50.027778,45.650000
C001372,16,15,31,0.000585,1800,False,60.888889,63.944444,50.027778,48.690000
C001373,13,22,35,0.000451,1800,False,76.305556,31.666667,50.027778,42.790000
C001374,19,15,34,0.000576,1800,False,73.000000,62.500000,50.027778,52.430000
C001375,12,0,12,0.000366,1800,False,1.111111,13.166667,50.027778,10.000000
C001376,22,16,38,0.000631,1800,False,83.888889,73.333333,50.027778,60.030000
C001377,21,8,29,0.000469,1800,False,49.861111,36.722222,50.027778,35.310000
C001378,23,10,33,0.000668,1800,False,69.666667,79.277778,50.027778,57.130000
C001379,9,15,24,0.000434,1800,False,22.416667,27.333333,50.027778,22.420000
C001380,18,23,41,0.000548,1800,False,89.222222,55.944444,50.027778,55.810000
C001381,13,17,30,0.000584,1800,False,55.527778,63.777778,50.027778,46.760000
C001382,18,22,40,0.000702,1800,False,87.722222,83.166667,50.027778,64.810000
C001383,14,28,42,0.000571,1800,False,90.694444,61.333333,50.027778,58.210000
C001384,15,15,30,0.000931,1800,False,55.527778,96.944444,50.027778,58.370000
C001385,14,10,24,0.000514,1800,False,22.416667,48.388889,50.027778,29.780000
C001386,15,19,34,0.000466,1800,False,73.000000,35.833333,50.027778,43.090000
C001387,21,9,30,0.000496,1800,False,55.527778,43.833333,50.027778,39.780000
C001388,16,11,27,0.000705,1800,False,37.722222,83.388889,50.027778,47.390000
C001389,11,26,37,0.000454,1800,False,81.527778,32.555556,50.027778,44.930000
C001390,13,10,23,0.000614,1800,False,17.750000,70.333333,50.027778,35.830000
