customer_id,transaction_count,total_amount_try,unique_counterparties,maximum_transaction_try,turnover_deviation,cash_ratio,high_risk_ratio,out_in_ratio,anomaly_score,anomaly_flag
C001355,33.000000,137785.950000,33.000000,17486.600000,0.596356,0.052349,0.112822,1.269032,80.830000,False
C001356,28.000000,653712.860000,28.000000,242645.530000,2.128517,0.038389,0.000000,0.747192,89.440000,False
C001357,20.000000,38921.960000,20.000000,8830.530000,0.319005,0.077832,0.000000,1.392821,13.670000,False
C001358,57.000000,1825735.100000,57.000000,154118.500000,1.192955,0.262235,0.000000,1.259504,96.060000,True
C001359,20.000000,138193.800000,20.000000,25635.470000,0.734608,0.139094,0.000000,1.842643,28.610000,False
C001360,15.000000,48860.210000,15.000000,18327.050000,0.352011,0.498791,0.011398,0.285525,78.720000,False
C001361,17.000000,414119.960000,17.000000,73642.770000,0.219051,0.019503,0.000000,1.757563,63.830000,False
C001362,22.000000,9917.430000,22.000000,1359.150000,0.345316,0.186716,0.000000,1.236179,7.560000,False
C001363,27.000000,152665.040000,27.000000,21927.010000,0.490054,0.245390,0.000000,0.753297,12.390000,False
C001364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001365,18.000000,277856.790000,18.000000,30982.960000,0.343306,0.203342,0.000000,0.747332,34.670000,False
C001366,15.000000,200198.270000,15.000000,28054.190000,0.353853,0.342815,0.000000,1.341889,64.500000,False
C001367,25.000000,155817.400000,25.000000,18380.130000,0.526122,0.271556,0.000000,1.127699,19.890000,False
C001368,47.000000,34024.440000,46.000000,7610.350000,1.004495,0.150905,0.000000,0.273377,73.440000,False
C001369,22.000000,8955.770000,22.000000,2521.800000,0.258875,0.314118,0.000000,1.192886,41.440000,False
C001370,18.000000,46824.140000,18.000000,8955.990000,0.460646,0.312300,0.000000,3.754227,71.890000,False
C001371,24.000000,17128.710000,24.000000,2944.110000,0.438358,0.111160,0.000000,1.887622,14.390000,False
C001372,28.000000,161113.770000,28.000000,29752.000000,0.451684,0.000000,0.000000,1.711236,48.670000,False
C001373,32.000000,107869.580000,32.000000,12493.080000,0.540408,0.129394,0.000000,1.133973,24.060000,False
C001374,24.000000,50695.280000,24.000000,11065.230000,0.481375,0.147749,0.000000,1.204330,1.780000,False
C001375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001376,27.000000,255929.210000,27.000000,118404.210000,1.868431,0.004340,0.793367,8.401648,98.670000,True
C001377,20.000000,23926.230000,20.000000,3151.160000,0.270914,0.184944,0.000000,1.027796,14.610000,False
C001378,22.000000,145402.140000,22.000000,20187.460000,0.583256,0.144443,0.000000,1.289815,2.560000,False
C001379,25.000000,15210.710000,25.000000,2611.850000,0.394185,0.122194,0.000000,0.735944,4.280000,False
C001380,39.000000,71002.570000,39.000000,7436.150000,0.739661,0.171922,0.000000,1.574796,51.280000,False
C001381,25.000000,52219.440000,25.000000,7462.020000,0.422045,0.130015,0.000000,1.052778,1.110000,False
C001382,31.000000,43054.310000,31.000000,6799.130000,0.550553,0.104148,0.000000,1.637450,29.280000,False
C001383,52.000000,69171.380000,52.000000,15289.720000,1.212867,0.422019,0.000000,1.161331,88.720000,False
C001384,21.000000,100416.750000,21.000000,18786.640000,0.374836,0.048661,0.000000,0.596136,6.220000,False
C001385,23.000000,192456.610000,23.000000,18910.160000,0.383018,0.341610,0.044761,0.297743,68.720000,False
C001386,48.000000,98777.030000,47.000000,13629.660000,0.967312,0.074048,0.000000,0.653953,68.670000,False
C001387,15.000000,16137.500000,15.000000,2242.800000,0.199480,0.171235,0.000000,0.660245,44.280000,False
C001388,22.000000,57912.830000,22.000000,9624.530000,0.274912,0.029665,0.000000,0.750423,17.000000,False
C001389,47.000000,74066.650000,47.000000,6453.730000,0.640826,0.069186,0.011952,0.656584,70.780000,False
C001390,18.000000,247527.230000,18.000000,50604.520000,0.389580,0.045022,0.000000,1.836351,48.220000,False
C001391,24.000000,499714.740000,23.000000,254395.150000,7.200094,0.005776,0.000000,0.853871,95.830000,True
C001392,48.000000,590832.600000,48.000000,62316.830000,0.677341,0.092466,0.000000,1.153419,75.060000,False
C001393,58.000000,321394.080000,57.000000,19931.960000,0.742296,0.199522,0.046156,0.978654,88.560000,False
C001394,26.000000,97859.370000,26.000000,14762.670000,0.751114,0.021237,0.000000,1.026827,33.890000,False
C001395,25.000000,87978.860000,25.000000,11053.730000,0.330736,0.219685,0.000000,0.905325,0.670000,False
C001396,22.000000,152113.800000,22.000000,28371.270000,0.328014,0.099457,0.000000,0.413137,1.280000,False
C001397,34.000000,674767.090000,34.000000,71805.300000,0.427357,0.107231,0.000000,1.025435,66.610000,False
C001398,27.000000,28283.300000,27.000000,2900.450000,0.617159,0.096646,0.000000,0.430943,17.440000,False
C001399,46.000000,1656285.840000,45.000000,121496.960000,0.974708,0.027168,0.000000,0.710167,91.440000,False
C001400,17.000000,15565.920000,17.000000,3492.500000,0.304038,0.269609,0.000000,1.450114,44.440000,False
C001401,27.000000,122861.930000,27.000000,16279.200000,0.335572,0.251515,0.000000,2.869005,41.830000,False
C001402,59.000000,486445.330000,58.000000,26610.320000,0.905679,0.188714,0.000000,0.851324,82.940000,False
C001403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001404,43.000000,75872.230000,43.000000,10480.840000,0.816416,0.264073,0.000000,0.844404,65.000000,False
C001405,18.000000,150879.420000,18.000000,14505.850000,0.375241,0.074637,0.000000,0.687569,23.940000,False
C001406,44.000000,143232.690000,44.000000,12079.880000,0.691442,0.405916,0.019075,1.002215,79.000000,False
C001407,27.000000,544808.010000,27.000000,80253.020000,0.431128,0.114796,0.000000,1.637759,52.780000,False
C001408,41.000000,1178237.680000,41.000000,169668.110000,0.722155,0.223306,0.026859,1.051949,91.780000,False
C001409,21.000000,255531.860000,21.000000,242144.320000,6.605922,0.017260,0.000000,24.415535,97.940000,True
C001410,26.000000,107953.500000,26.000000,24446.030000,0.253091,0.100239,0.000000,0.175112,17.940000,False
C001411,21.000000,765787.510000,21.000000,128673.540000,0.377570,0.072233,0.000000,0.630858,71.440000,False
C001412,23.000000,298381.580000,23.000000,47193.580000,0.651752,0.795561,0.000000,0.132338,88.330000,False
C001413,23.000000,135356.400000,23.000000,21940.210000,0.396772,0.211788,0.000000,1.435154,2.940000,False
C001414,59.000000,1832632.030000,59.000000,91485.480000,0.867529,0.100034,0.034765,0.980089,96.000000,True
C001415,50.000000,72542.790000,50.000000,6976.060000,0.974962,0.143091,0.000000,1.020045,67.830000,False
C001416,81.000000,134033.180000,80.000000,6954.330000,1.100639,0.110458,0.000000,0.714900,94.720000,False
C001417,29.000000,50824.090000,29.000000,5589.140000,0.532326,0.154234,0.000000,1.194641,18.000000,False
C001418,30.000000,161172.000000,30.000000,23672.280000,0.971800,0.058610,0.000000,2.244147,51.780000,False
C001419,21.000000,9297.460000,20.000000,1349.990000,0.270544,0.145200,0.000000,0.582584,16.110000,False
C001420,50.000000,81729.100000,50.000000,7673.970000,0.910906,0.105519,0.005242,0.731382,71.500000,False
C001421,71.000000,562267.810000,71.000000,65598.220000,1.535256,0.118535,0.022240,1.551910,95.560000,True
C001422,21.000000,110845.080000,21.000000,13626.700000,0.332853,0.201312,0.000000,1.328870,0.940000,False
C001423,17.000000,10391.880000,17.000000,1736.330000,0.379788,0.083475,0.000000,0.631670,34.720000,False
C001424,87.000000,459904.620000,86.000000,46556.580000,2.307473,0.557818,0.000000,0.448146,98.830000,True
C001425,24.000000,15853.870000,24.000000,2667.030000,0.494313,0.011944,0.000000,0.650133,34.890000,False
C001426,32.000000,307426.250000,32.000000,49407.310000,5.249875,0.924231,0.000000,0.048073,97.280000,True
C001427,21.000000,180940.800000,21.000000,39652.490000,0.397078,0.230756,0.031587,0.613189,51.500000,False
C001428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001429,23.000000,68633.890000,23.000000,7040.700000,0.789548,0.217129,0.000000,1.236509,31.280000,False
C001430,18.000000,170595.650000,18.000000,28280.780000,0.505906,0.190159,0.000000,0.895812,30.500000,False
C001431,24.000000,17916.550000,24.000000,1982.830000,0.309600,0.039642,0.000000,0.842537,11.440000,False
C001432,22.000000,406675.770000,22.000000,51100.570000,0.395164,0.124356,0.000000,0.691959,28.110000,False
C001433,17.000000,58030.460000,17.000000,8081.350000,0.451072,0.185676,0.000000,0.870670,32.830000,False
C001434,24.000000,24943.960000,24.000000,2608.350000,0.329439,0.361259,0.000000,1.179279,41.110000,False
C001435,28.000000,847132.850000,28.000000,72310.890000,0.482152,0.223712,0.000000,0.929015,69.780000,False
C001436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001437,42.000000,59480.010000,42.000000,8580.980000,0.835978,0.148878,0.000000,1.899499,64.220000,False
C001438,17.000000,56600.280000,17.000000,10227.920000,0.239120,0.018129,0.000000,1.822729,42.220000,False
C001439,31.000000,383589.430000,31.000000,37480.760000,1.246566,0.131393,0.000000,1.874320,63.390000,False
C001440,27.000000,176489.550000,26.000000,32941.730000,0.450046,0.140447,0.000000,1.309006,9.830000,False
C001441,19.000000,27112.950000,19.000000,3110.500000,0.268044,0.140504,0.000000,0.750911,12.440000,False
C001442,26.000000,67709.150000,26.000000,7256.810000,0.496156,0.057724,0.000000,1.801382,19.670000,False
C001443,23.000000,44408.950000,23.000000,7661.400000,0.342030,0.180152,0.000000,5.267104,65.170000,False
C001444,84.000000,117050.950000,83.000000,8458.360000,1.337626,0.241131,0.000000,1.163027,96.170000,True
C001445,19.000000,112963.650000,19.000000,27409.360000,0.530532,0.211733,0.000000,0.659430,15.390000,False
C001446,31.000000,643855.110000,31.000000,445793.600000,1.027499,0.067087,0.000000,0.204242,93.940000,False
C001447,42.000000,266416.280000,42.000000,23195.240000,0.652539,0.182008,0.000000,1.172052,57.390000,False
C001448,57.000000,63314.310000,57.000000,5104.130000,1.008757,0.173619,0.020272,0.778127,88.220000,False
C001449,18.000000,450097.250000,18.000000,109691.860000,0.275098,0.108702,0.000000,0.341354,66.670000,False
C001450,13.000000,4738.370000,13.000000,869.330000,0.178354,0.022402,0.000000,3.265190,78.060000,False
C001451,25.000000,304237.020000,25.000000,48434.020000,2.848993,0.914751,0.007807,0.063881,95.890000,True
C001452,22.000000,39115.240000,22.000000,3601.790000,0.339932,0.168604,0.000000,1.781119,7.280000,False
C001453,32.000000,140041.220000,32.000000,15876.920000,0.661574,0.156235,0.000000,1.009633,26.500000,False
C001454,20.000000,711284.970000,20.000000,107159.100000,0.340172,0.119913,0.000000,0.806579,64.560000,False
C001455,25.000000,266495.250000,25.000000,44348.030000,0.452793,0.025010,0.000000,0.850192,32.060000,False
C001456,41.000000,53904.270000,41.000000,3448.040000,0.606527,0.060516,0.000000,0.794638,62.830000,False
C001457,31.000000,69190.290000,31.000000,6207.840000,0.403976,0.333215,0.000000,1.403324,49.890000,False
C001458,18.000000,8375.340000,18.000000,1282.940000,0.179817,0.112942,0.000000,2.127239,47.440000,False
C001459,23.000000,8734.150000,23.000000,1649.460000,0.363923,0.188852,0.000000,0.812636,5.720000,False
C001460,49.000000,682982.280000,49.000000,57383.370000,0.676047,0.255481,0.000000,1.024025,80.330000,False
C001461,17.000000,227116.980000,17.000000,48924.570000,0.186381,0.223373,0.000000,1.105425,48.170000,False
C001462,18.000000,177933.230000,18.000000,140825.710000,1.792842,0.005043,0.000000,7.987471,93.170000,False
C001463,44.000000,270368.370000,44.000000,48096.110000,0.713831,0.062059,0.000000,1.952477,71.330000,False
C001464,21.000000,95796.400000,21.000000,19437.300000,0.452481,0.092584,0.000000,2.591208,29.000000,False
C001465,26.000000,116344.150000,26.000000,24589.060000,0.437093,0.223968,0.000000,3.368865,43.720000,False
C001466,56.000000,18165.170000,55.000000,2332.640000,0.752809,0.157144,0.000000,1.763444,79.440000,False
C001467,21.000000,33527.890000,21.000000,4548.000000,0.344420,0.278975,0.000000,0.753228,24.780000,False
C001468,20.000000,204592.960000,20.000000,27642.830000,0.481218,0.304034,0.000000,0.412494,48.830000,False
C001469,20.000000,40500.280000,20.000000,6722.200000,0.395220,0.343399,0.000000,1.613771,43.110000,False
C001470,27.000000,138044.420000,27.000000,15280.770000,0.370242,0.162174,0.011757,1.723307,33.170000,False
C001471,15.000000,17776.600000,15.000000,4038.530000,0.154333,0.141188,0.000000,2.350535,56.940000,False
C001472,18.000000,83232.880000,18.000000,12115.020000,0.232923,0.041322,0.000000,1.498590,30.110000,False
C001473,50.000000,485699.200000,50.000000,49061.250000,2.965874,0.611026,0.000000,0.213106,95.500000,True
C001474,16.000000,48407.620000,16.000000,9535.910000,0.295522,0.280783,0.000000,0.911067,49.280000,False
C001475,23.000000,149593.130000,23.000000,21704.450000,0.426195,0.220559,0.000000,0.484789,5.330000,False
C001476,17.000000,5242.690000,17.000000,821.890000,0.218445,0.157755,0.000000,1.359808,37.220000,False
C001477,27.000000,451537.370000,27.000000,48015.710000,0.820799,0.607322,0.000000,0.308896,83.220000,False
C001478,19.000000,165021.680000,19.000000,19030.140000,0.232695,0.095031,0.000000,1.431020,18.220000,False
C001479,24.000000,165455.110000,23.000000,21996.380000,0.375099,0.194154,0.000000,0.680562,3.560000,False
C001480,16.000000,11116.560000,16.000000,2219.170000,0.223833,0.184231,0.037036,0.991087,68.220000,False
C001481,22.000000,405897.310000,22.000000,68788.790000,0.386939,0.271831,0.000000,1.165399,50.220000,False
C001482,17.000000,35294.530000,17.000000,4478.400000,0.200711,0.143248,0.000000,1.212644,28.830000,False
C001483,21.000000,45563.050000,21.000000,9438.370000,0.374391,0.057732,0.167455,0.330934,79.940000,False
C001484,33.000000,114810.980000,33.000000,15856.420000,0.757548,0.031530,0.000000,0.508783,54.610000,False
C001485,33.000000,416959.870000,33.000000,39598.710000,0.725389,0.279365,0.000000,0.541752,63.220000,False
C001486,43.000000,600354.260000,43.000000,61862.180000,0.944148,0.194949,0.000000,0.538510,74.720000,False
C001487,35.000000,75490.730000,35.000000,11817.030000,0.522463,0.138831,0.000000,1.016600,32.220000,False
C001488,47.000000,141646.750000,46.000000,13675.870000,0.669540,0.023506,0.000000,0.774910,70.170000,False
C001489,24.000000,45712.310000,24.000000,4570.090000,0.308971,0.076141,0.000000,0.627873,7.830000,False
C001490,18.000000,44490.390000,18.000000,14862.990000,0.378345,0.016939,0.000000,1.353251,36.330000,False
C001491,44.000000,233802.680000,44.000000,17851.960000,0.966038,0.257372,0.000000,1.396695,69.500000,False
C001492,92.000000,1427744.500000,88.000000,68652.290000,1.523666,0.168843,0.003543,1.109452,98.110000,True
C001493,18.000000,40032.310000,18.000000,5611.500000,0.409431,0.163164,0.000000,1.182181,22.940000,False
C001494,19.000000,35151.480000,19.000000,6088.320000,0.227970,0.037109,0.000000,1.069886,24.500000,False
C001495,22.000000,22993.950000,22.000000,3780.410000,0.300348,0.189380,0.000000,2.767993,37.830000,False
C001496,52.000000,400745.440000,52.000000,39667.510000,0.688147,0.190404,0.000000,2.081246,78.110000,False
C001497,22.000000,39654.460000,22.000000,10772.750000,0.290743,0.036463,0.000000,2.266260,29.720000,False
C001498,17.000000,202734.100000,17.000000,51783.160000,0.434656,0.296219,0.000000,0.215458,59.390000,False
C001499,26.000000,13609.000000,26.000000,1528.350000,0.387160,0.267439,0.000000,1.050478,22.670000,False
C001500,18.000000,11052.070000,18.000000,1708.540000,0.241764,0.000000,0.069861,1.163526,76.610000,False
C001501,23.000000,6375.640000,23.000000,984.220000,0.244431,0.119822,0.000000,1.123437,15.220000,False
C001502,66.000000,1378496.080000,63.000000,313983.210000,1.375423,0.068790,0.000000,0.875365,96.670000,True
C001503,19.000000,655752.100000,19.000000,209558.520000,0.530594,0.711447,0.000000,1.062352,91.610000,False
C001504,26.000000,30335.280000,26.000000,6883.550000,0.397564,0.098521,0.000000,1.323355,3.060000,False
C001505,24.000000,107030.970000,24.000000,12660.340000,0.404550,0.166882,0.000000,0.761482,0.170000,False
C001506,28.000000,724035.700000,28.000000,299856.400000,3.621328,0.023022,0.000000,0.905675,94.560000,False
C001507,22.000000,1773741.510000,22.000000,368158.240000,0.667505,0.242187,0.000000,1.854898,95.220000,True
C001508,63.000000,423132.870000,63.000000,140825.710000,1.721632,0.113204,0.000000,2.179309,93.060000,False
C001509,26.000000,157045.800000,26.000000,21476.290000,0.605972,0.049063,0.000000,1.318711,18.170000,False
C001510,27.000000,78616.820000,27.000000,10125.810000,0.377314,0.041508,0.000000,1.751921,25.500000,False
C001511,30.000000,396873.970000,30.000000,49331.730000,0.502131,0.075239,0.000000,1.360128,46.890000,False
C001512,37.000000,1308604.230000,37.000000,249602.710000,0.963318,0.114432,0.000000,0.603290,90.720000,False
C001513,20.000000,149846.960000,20.000000,17778.830000,0.317692,0.141156,0.000000,0.530297,7.890000,False
C001514,19.000000,139651.510000,19.000000,45041.590000,0.296524,0.034515,0.000000,6.044813,76.890000,False
C001515,17.000000,14046.800000,17.000000,2374.770000,0.317784,0.304816,0.000000,0.491019,51.170000,False
C001516,30.000000,315690.320000,30.000000,33438.540000,0.494002,0.216044,0.000000,0.737055,31.670000,False
C001517,12.000000,214021.150000,12.000000,74191.160000,0.281411,0.097651,0.000000,0.064852,77.280000,False
C001518,20.000000,532812.110000,20.000000,216289.750000,1.339308,0.093599,0.000000,1.087257,82.110000,False
C001519,24.000000,101799.060000,24.000000,10974.470000,0.364046,0.124515,0.000000,1.133620,0.110000,False
C001520,45.000000,247251.870000,45.000000,27072.040000,1.162028,0.095113,0.000000,2.956571,80.440000,False
C001521,24.000000,241919.780000,24.000000,23318.190000,0.402944,0.264609,0.000000,0.533263,28.500000,False
C001522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001523,40.000000,241857.280000,40.000000,30189.530000,0.831807,0.255128,0.000000,1.179275,59.940000,False
C001524,32.000000,14860.140000,32.000000,1766.600000,0.619173,0.109221,0.032780,1.201483,60.330000,False
C001525,21.000000,81791.200000,21.000000,15613.430000,0.366999,0.356698,0.000000,0.928262,35.170000,False
C001526,21.000000,595212.700000,21.000000,96706.100000,0.540158,0.193423,0.000000,0.936326,59.220000,False
C001527,23.000000,35135.810000,23.000000,6436.550000,0.247815,0.231561,0.000000,0.924331,10.000000,False
C001528,26.000000,58973.790000,26.000000,6127.300000,0.321320,0.009949,0.000000,1.485698,37.060000,False
C001529,21.000000,849075.350000,21.000000,154321.310000,0.519035,0.000000,0.000000,0.946423,78.610000,False
C001530,14.000000,13366.140000,14.000000,2757.680000,0.393122,0.121745,0.000000,0.481737,52.610000,False
C001531,26.000000,191515.590000,26.000000,127771.410000,1.453308,0.032951,0.106321,3.243930,90.780000,False
C001532,20.000000,65442.820000,20.000000,8474.550000,0.381798,0.314950,0.000000,1.962927,43.000000,False
C001533,69.000000,760069.840000,69.000000,77984.950000,1.021726,0.149087,0.000000,0.732988,94.000000,False
C001534,16.000000,1462611.000000,16.000000,183307.180000,0.258361,0.093484,0.000000,1.886737,90.000000,False
C001535,19.000000,334414.870000,19.000000,265444.610000,1.569904,0.048095,0.000000,0.136177,88.940000,False
C001536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001537,35.000000,103374.210000,35.000000,10792.700000,0.562368,0.141561,0.000000,0.922452,30.720000,False
C001538,22.000000,84149.640000,22.000000,15975.230000,0.375644,0.056787,0.000000,0.495390,1.940000,False
C001539,25.000000,41902.350000,25.000000,7266.320000,0.456140,0.080209,0.000000,1.054726,4.610000,False
C001540,27.000000,729862.510000,27.000000,307590.600000,3.253862,0.000000,0.000000,0.848598,94.060000,False
C001541,28.000000,119393.360000,28.000000,16378.820000,0.468307,0.083707,0.000000,1.288633,13.170000,False
C001542,25.000000,1186128.190000,25.000000,604741.060000,18.397859,0.002582,0.000000,0.930532,99.670000,True
C001543,22.000000,35191.200000,22.000000,5522.010000,0.208282,0.217872,0.000000,1.110531,14.330000,False
C001544,35.000000,87018.200000,35.000000,15523.550000,0.469722,0.064000,0.000000,0.830743,41.280000,False
C001545,22.000000,340254.660000,22.000000,75462.240000,0.299175,0.052786,0.000000,1.081984,38.560000,False
C001546,30.000000,322094.300000,30.000000,115832.670000,3.191101,0.029430,0.896828,0.701934,98.500000,True
C001547,18.000000,44526.930000,18.000000,8276.770000,0.562270,0.334448,0.000000,3.707670,71.940000,False
C001548,48.000000,35082.600000,47.000000,3874.080000,0.882686,0.127803,0.018478,0.823371,75.670000,False
C001549,17.000000,9620.620000,17.000000,2591.250000,0.248768,0.070239,0.000000,6.226160,77.330000,False
C001550,11.000000,3891.850000,11.000000,616.100000,0.162160,0.135935,0.000000,0.926926,72.110000,False
C001551,21.000000,59906.680000,21.000000,6811.100000,0.418319,0.130598,0.000000,1.134347,2.330000,False
C001552,23.000000,64509.580000,23.000000,17174.770000,0.233186,0.398913,0.000000,0.449958,51.110000,False
C001553,19.000000,60870.660000,19.000000,8198.620000,0.377439,0.032393,0.000000,0.655404,23.110000,False
C001554,26.000000,144389.900000,26.000000,31138.360000,0.632745,0.014926,0.000000,0.294897,36.890000,False
C001555,23.000000,53539.480000,23.000000,10815.960000,0.455901,0.025470,0.069851,0.630569,65.780000,False
C001556,59.000000,202887.100000,59.000000,11561.740000,1.057175,0.154129,0.000000,1.085892,81.390000,False
C001557,20.000000,8134.150000,20.000000,937.640000,0.240212,0.223200,0.000000,0.697660,28.390000,False
C001558,24.000000,1159559.620000,24.000000,585335.960000,7.117802,0.012062,0.000000,0.841993,98.720000,True
C001559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001560,20.000000,339289.520000,20.000000,59028.920000,0.431609,0.144968,0.000000,1.995439,41.890000,False
C001561,37.000000,239824.790000,37.000000,17141.810000,0.562489,0.051695,0.000000,0.551359,57.500000,False
C001562,18.000000,142680.950000,18.000000,27104.900000,0.306374,0.214283,0.000000,1.276019,26.940000,False
C001563,16.000000,80248.130000,16.000000,24904.730000,0.292326,0.026337,0.000000,1.786314,49.440000,False
C001564,37.000000,1130074.100000,37.000000,312443.080000,1.122597,0.089739,0.000000,0.698596,91.560000,False
C001565,16.000000,40726.640000,16.000000,9293.820000,0.309367,0.019869,0.000000,2.186404,49.110000,False
C001566,22.000000,515139.970000,22.000000,87772.660000,0.527845,0.271214,0.000000,0.569843,61.670000,False
C001567,42.000000,97023.390000,42.000000,12662.980000,0.694697,0.361852,0.000000,1.886913,73.720000,False
C001568,27.000000,165398.480000,27.000000,35165.180000,0.463600,0.187319,0.000000,1.028971,8.670000,False
C001569,40.000000,297720.070000,40.000000,23349.120000,0.738184,0.106360,0.000000,2.164121,62.280000,False
C001570,23.000000,98728.410000,23.000000,16625.710000,0.323965,0.094328,0.000000,1.018645,0.220000,False
C001571,21.000000,11174.070000,21.000000,1712.600000,0.465586,0.121499,0.000000,1.516099,10.780000,False
C001572,65.000000,3944950.690000,65.000000,505887.990000,1.873989,0.130149,0.000000,1.399758,99.830000,True
C001573,23.000000,56744.190000,22.000000,7910.720000,0.298652,0.213045,0.000000,1.700272,12.780000,False
C001574,43.000000,348936.070000,43.000000,42523.400000,0.839703,0.337273,0.021586,1.477055,80.170000,False
C001575,33.000000,352496.020000,33.000000,48544.550000,1.775880,0.792930,0.000000,0.130229,92.500000,False
C001576,70.000000,65840.730000,70.000000,7345.570000,1.253653,0.319805,0.007778,0.724591,94.610000,False
C001577,22.000000,91679.900000,22.000000,20573.650000,0.319764,0.032196,0.000000,0.485787,13.110000,False
C001578,18.000000,49479.620000,18.000000,6928.610000,0.209682,0.099430,0.000000,0.713502,26.890000,False
C001579,33.000000,53799.030000,33.000000,4236.290000,0.707308,0.245569,0.000000,0.838306,44.110000,False
C001580,25.000000,316705.060000,24.000000,39330.130000,0.547587,0.198682,0.000000,0.225773,26.610000,False
C001581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001582,23.000000,334717.680000,23.000000,32328.460000,0.293481,0.215051,0.000000,3.577500,55.560000,False
C001583,41.000000,490015.260000,41.000000,43733.990000,0.472064,0.109945,0.010131,0.944237,70.830000,False
C001584,24.000000,19847.950000,24.000000,2781.770000,0.403320,0.244466,0.000000,3.330711,46.720000,False
C001585,28.000000,10019.850000,28.000000,1121.390000,0.417494,0.076006,0.000000,0.473793,28.670000,False
C001586,29.000000,320182.260000,29.000000,148168.160000,1.085212,0.076396,0.000000,7.044225,89.000000,False
C001587,28.000000,184064.840000,28.000000,41354.520000,0.404811,0.190696,0.000000,3.402184,53.610000,False
C001588,45.000000,18176.000000,45.000000,1819.510000,0.565240,0.102722,0.000000,0.970745,63.940000,False
C001589,17.000000,8581.620000,17.000000,1284.230000,0.357567,0.108577,0.026793,0.556923,58.560000,False
C001590,16.000000,69718.440000,16.000000,15110.500000,0.240437,0.125547,0.000000,0.500859,37.780000,False
C001591,58.000000,992387.200000,57.000000,81255.000000,0.961280,0.200723,0.000000,0.691980,89.610000,False
C001592,16.000000,19147.630000,16.000000,3498.260000,0.189386,0.195451,0.000000,1.154455,45.170000,False
C001593,15.000000,51863.570000,15.000000,8582.500000,0.226827,0.057459,0.000000,0.534948,44.330000,False
C001594,20.000000,628506.500000,20.000000,105658.790000,0.511244,0.015994,0.039012,0.718159,79.780000,False
C001595,8.000000,766657.780000,8.000000,349995.940000,5.746840,0.000000,0.000000,0.840000,98.220000,True
C001596,38.000000,24335.750000,38.000000,3659.220000,0.505180,0.086153,0.150364,1.580805,89.280000,False
C001597,48.000000,1046978.870000,48.000000,138841.310000,1.091041,0.086591,0.293734,1.295542,95.330000,True
C001598,53.000000,241235.920000,53.000000,14282.560000,0.844471,0.223974,0.000000,1.186761,72.940000,False
C001599,47.000000,20270.520000,47.000000,2021.650000,0.844605,0.113733,0.000000,1.031792,66.170000,False
C001600,20.000000,114012.890000,20.000000,26918.160000,0.417079,0.145125,0.000000,2.347106,24.720000,False
C001601,20.000000,52854.060000,20.000000,9481.520000,0.218298,0.304322,0.000000,0.600651,40.720000,False
C001602,44.000000,576924.840000,44.000000,46423.620000,0.783907,0.113287,0.000000,0.799766,71.560000,False
C001603,28.000000,24583.560000,28.000000,3650.360000,0.429086,0.125178,0.000000,1.194250,14.830000,False
C001604,33.000000,133636.550000,33.000000,12169.850000,0.502360,0.133603,0.000000,1.635905,30.280000,False
C001605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001606,22.000000,158983.810000,22.000000,42916.210000,0.404313,0.173900,0.000000,0.322540,17.170000,False
C001607,21.000000,42196.760000,19.000000,9561.790000,0.315172,0.000000,0.000000,0.595109,36.940000,False
C001608,27.000000,82791.970000,27.000000,14396.390000,0.515926,0.348164,0.000000,0.634916,39.780000,False
C001609,29.000000,214515.230000,29.000000,37749.610000,0.414813,0.081574,0.000000,1.489763,35.440000,False
C001610,50.000000,113617.330000,50.000000,8451.050000,0.843166,0.260299,0.000000,1.007597,72.440000,False
C001611,24.000000,76580.170000,24.000000,13202.320000,0.369071,0.029401,0.000000,0.926967,13.890000,False
C001612,18.000000,38207.370000,17.000000,5342.190000,0.524311,0.100323,0.000000,0.705420,34.110000,False
C001613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001614,32.000000,22269.620000,32.000000,2377.160000,0.362619,0.223371,0.000000,1.038743,38.000000,False
C001615,55.000000,411676.930000,54.000000,41328.970000,0.897591,0.271297,0.003381,1.753571,82.440000,False
C001616,30.000000,116555.020000,29.000000,11881.110000,0.504914,0.234429,0.000000,1.500377,22.830000,False
